pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
81.950, 4.12261935e-01, 5.50917134e-05, 2.55500890e+03
82.050, 4.12724329e-01, 5.51341167e-05, 2.55436977e+03
82.150, 4.13185704e-01, 5.51764528e-05, 2.55373277e+03
82.250, 4.13646100e-01, 5.52187250e-05, 2.55309786e+03
82.350, 4.14105518e-01, 5.52609335e-05, 2.55246501e+03
82.450, 4.14563961e-01, 5.53030783e-05, 2.55183423e+03
82.550, 4.15021466e-01, 5.53451628e-05, 2.55120545e+03
82.650, 4.15477965e-01, 5.53871805e-05, 2.55057876e+03
82.750, 4.15933496e-01, 5.54291350e-05, 2.54995412e+03
82.850, 4.16388061e-01, 5.54710261e-05, 2.54933150e+03
82.950, 4.16841662e-01, 5.55128542e-05, 2.54871091e+03
83.050, 4.17294337e-01, 5.55546224e-05, 2.54809228e+03
83.150, 4.17746018e-01, 5.55963244e-05, 2.54747571e+03
83.250, 4.18196743e-01, 5.56379637e-05, 2.54686114e+03
83.350, 4.18646514e-01, 5.56795403e-05, 2.54624855e+03
83.450, 4.19095334e-01, 5.57210543e-05, 2.54563795e+03
83.550, 4.19543238e-01, 5.57625090e-05, 2.54502928e+03
83.650, 4.19990162e-01, 5.58038981e-05, 2.54442262e+03
83.750, 4.20436141e-01, 5.58452250e-05, 2.54381792e+03
83.850, 4.20881178e-01, 5.58864898e-05, 2.54321518e+03
83.950, 4.21325276e-01, 5.59276926e-05, 2.54261437e+03
84.050, 4.21768471e-01, 5.59688367e-05, 2.54201546e+03
84.150, 4.22210698e-01, 5.60099158e-05, 2.54141853e+03
84.250, 4.22651992e-01, 5.60509333e-05, 2.54082351e+03
84.350, 4.23092357e-01, 5.60918893e-05, 2.54023041e+03
84.450, 4.23531794e-01, 5.61327839e-05, 2.53963921e+03
84.550, 4.23970340e-01, 5.61736203e-05, 2.53904987e+03
84.650, 4.24407931e-01, 5.62143924e-05, 2.53846246e+03
84.750, 4.24844601e-01, 5.62551035e-05, 2.53787693e+03
84.850, 4.25280355e-01, 5.62957537e-05, 2.53729329e+03
84.950, 4.25715193e-01, 5.63363432e-05, 2.53671151e+03
85.050, 4.26149153e-01, 5.63768750e-05, 2.53613154e+03
85.150, 4.26582169e-01, 5.64173433e-05, 2.53555348e+03
85.250, 4.27014278e-01, 5.64577511e-05, 2.53497726e+03
85.350, 4.27445481e-01, 5.64980987e-05, 2.53440288e+03
85.450, 4.27875783e-01, 5.65383862e-05, 2.53383033e+03
85.550, 4.28305217e-01, 5.65786167e-05, 2.53325956e+03
85.650, 4.28733721e-01, 5.66187843e-05, 2.53269066e+03
85.750, 4.29161330e-01, 5.66588921e-05, 2.53212356e+03
85.850, 4.29588046e-01, 5.66989403e-05, 2.53155827e+03
85.950, 4.30013873e-01, 5.67389291e-05, 2.53099477e+03
86.050, 4.30438844e-01, 5.67788615e-05, 2.53043301e+03
86.150, 4.30862898e-01, 5.68187317e-05, 2.52987308e+03
86.250, 4.31286069e-01, 5.68585428e-05, 2.52931493e+03
86.350, 4.31708360e-01, 5.68982950e-05, 2.52875854e+03
86.450, 4.32129774e-01, 5.69379883e-05, 2.52820391e+03
86.550, 4.32550344e-01, 5.69776260e-05, 2.52765099e+03
86.650, 4.32970010e-01, 5.70172022e-05, 2.52709986e+03
86.750, 4.33388806e-01, 5.70567199e-05, 2.52655047e+03
86.850, 4.33806734e-01, 5.70961794e-05, 2.52600281e+03
86.950, 4.34223797e-01, 5.71355808e-05, 2.52545687e+03
87.050, 4.34640030e-01, 5.71749271e-05, 2.52491262e+03
87.150, 4.35055370e-01, 5.72142126e-05, 2.52437011e+03
87.250, 4.35469852e-01, 5.72534404e-05, 2.52382931e+03
87.350, 4.35883480e-01, 5.72926107e-05, 2.52329021e+03
87.450, 4.36296255e-01, 5.73317235e-05, 2.52275279e+03
87.550, 4.36708210e-01, 5.73707819e-05, 2.52221702e+03
87.650, 4.37119287e-01, 5.74097803e-05, 2.52168297e+03
87.750, 4.37529519e-01, 5.74487216e-05, 2.52115059e+03
87.850, 4.37938907e-01, 5.74876060e-05, 2.52061987e+03
87.950, 4.38347456e-01, 5.75264337e-05, 2.52009081e+03
88.050, 4.38755197e-01, 5.75652078e-05, 2.51956336e+03
88.150, 4.39162073e-01, 5.76039224e-05, 2.51903760e+03
88.250, 4.39568115e-01, 5.76425808e-05, 2.51851347e+03
88.350, 4.39973327e-01, 5.76811829e-05, 2.51799097e+03
88.450, 4.40377711e-01, 5.77197291e-05, 2.51747010e+03
88.550, 4.40781300e-01, 5.77582222e-05, 2.51695081e+03
88.650, 4.41184035e-01, 5.77966567e-05, 2.51643316e+03
88.750, 4.41585950e-01, 5.78350356e-05, 2.51591712e+03
88.850, 4.41987046e-01, 5.78733590e-05, 2.51540268e+03
88.950, 4.42387327e-01, 5.79116271e-05, 2.51488983e+03
89.050, 4.42786825e-01, 5.79498429e-05, 2.51437853e+03
89.150, 4.43185482e-01, 5.79880008e-05, 2.51386885e+03
89.250, 4.43583330e-01, 5.80261037e-05, 2.51336074e+03
89.350, 4.43980372e-01, 5.80641519e-05, 2.51285420e+03
89.450, 4.44376611e-01, 5.81021455e-05, 2.51234922e+03
89.550, 4.44772079e-01, 5.81400876e-05, 2.51184575e+03
89.650, 4.45166718e-01, 5.81779724e-05, 2.51134387e+03
89.750, 4.45560561e-01, 5.82158030e-05, 2.51084353e+03
89.850, 4.45953610e-01, 5.82535796e-05, 2.51034473e+03
89.950, 4.46345868e-01, 5.82913022e-05, 2.50984746e+03
90.050, 4.46737366e-01, 5.83289740e-05, 2.50935167e+03
90.150, 4.47128048e-01, 5.83665893e-05, 2.50885744e+03
90.250, 4.47517946e-01, 5.84041512e-05, 2.50836472e+03
90.350, 4.47907062e-01, 5.84416597e-05, 2.50787351e+03
90.450, 4.48295398e-01, 5.84791150e-05, 2.50738379e+03
90.550, 4.48682988e-01, 5.85165201e-05, 2.50689554e+03
90.650, 4.49069772e-01, 5.85538695e-05, 2.50640880e+03
90.750, 4.49455785e-01, 5.85911661e-05, 2.50592355e+03
90.850, 4.49841028e-01, 5.86284101e-05, 2.50543978e+03
90.950, 4.50225503e-01, 5.86656017e-05, 2.50495747e+03
91.050, 4.50609242e-01, 5.87027437e-05, 2.50447659e+03
91.150, 4.50992189e-01, 5.87398308e-05, 2.50399721e+03
91.250, 4.51374376e-01, 5.87768657e-05, 2.50351928e+03
91.350, 4.51755805e-01, 5.88138488e-05, 2.50304279e+03
91.450, 4.52136477e-01, 5.88507801e-05, 2.50256775e+03
91.550, 4.52516426e-01, 5.88876627e-05, 2.50209411e+03
91.650, 4.52895594e-01, 5.89244909e-05, 2.50162193e+03
91.750, 4.53274014e-01, 5.89612678e-05, 2.50115117e+03
91.850, 4.53651687e-01, 5.89979935e-05, 2.50068184e+03
91.950, 4.54028616e-01, 5.90346682e-05, 2.50021391e+03
92.050, 4.54404832e-01, 5.90712947e-05, 2.49974736e+03
92.150, 4.54780280e-01, 5.91078677e-05, 2.49928225e+03
92.250, 4.55154990e-01, 5.91443900e-05, 2.49881853e+03
92.350, 4.55528966e-01, 5.91808619e-05, 2.49835620e+03
92.450, 4.55902209e-01, 5.92172835e-05, 2.49789526e+03
92.550, 4.56274750e-01, 5.92536576e-05, 2.49743566e+03
92.650, 4.56646535e-01, 5.92899788e-05, 2.49697747e+03
92.750, 4.57017594e-01, 5.93262502e-05, 2.49652065e+03
92.850, 4.57387930e-01, 5.93624718e-05, 2.49606519e+03
92.950, 4.57757544e-01, 5.93986437e-05, 2.49561109e+03
93.050, 4.58126467e-01, 5.94347689e-05, 2.49515831e+03
93.150, 4.58494646e-01, 5.94708420e-05, 2.49470691e+03
93.250, 4.58862110e-01, 5.95068658e-05, 2.49425686e+03
93.350, 4.59228862e-01, 5.95428406e-05, 2.49380814e+03
93.450, 4.59594904e-01, 5.95787664e-05, 2.49336075e+03
93.550, 4.59960266e-01, 5.96146462e-05, 2.49291465e+03
93.650, 4.60324895e-01, 5.96504746e-05, 2.49246991e+03
93.750, 4.60688820e-01, 5.96862544e-05, 2.49202649e+03
93.850, 4.61052045e-01, 5.97219859e-05, 2.49158437e+03
93.950, 4.61414570e-01, 5.97576691e-05, 2.49114356e+03
94.050, 4.61776426e-01, 5.97933069e-05, 2.49070402e+03
94.150, 4.62137560e-01, 5.98288940e-05, 2.49026581e+03
94.250, 4.62498002e-01, 5.98644333e-05, 2.48982889e+03
94.350, 4.62857754e-01, 5.98999249e-05, 2.48939325e+03
94.450, 4.63216818e-01, 5.99353690e-05, 2.48895889e+03
94.550, 4.63575224e-01, 5.99707683e-05, 2.48852578e+03
94.650, 4.63932918e-01, 6.00061176e-05, 2.48809397e+03
94.750, 4.64289931e-01, 6.00414198e-05, 2.48766343e+03
94.850, 4.64646265e-01, 6.00766750e-05, 2.48723414e+03
94.950, 4.65001921e-01, 6.01118833e-05, 2.48680611e+03
95.050, 4.65356930e-01, 6.01470475e-05, 2.48637931e+03
95.150, 4.65711239e-01, 6.01821625e-05, 2.48595377e+03
95.250, 4.66064877e-01, 6.02172309e-05, 2.48552948e+03
95.350, 4.66417846e-01, 6.02522531e-05, 2.48510643e+03
95.450, 4.66770149e-01, 6.02872290e-05, 2.48468461e+03
95.550, 4.67121814e-01, 6.03221615e-05, 2.48426398e+03
95.650, 4.67472790e-01, 6.03570455e-05, 2.48384461e+03
95.750, 4.67823106e-01, 6.03918836e-05, 2.48342645e+03
95.850, 4.68172764e-01, 6.04266761e-05, 2.48300951e+03
95.950, 4.68521766e-01, 6.04614230e-05, 2.48259378e+03
96.050, 4.68870140e-01, 6.04961272e-05, 2.48217922e+03
96.150, 4.69217836e-01, 6.05307834e-05, 2.48176588e+03
96.250, 4.69564883e-01, 6.05653946e-05, 2.48135375e+03
96.350, 4.69911281e-01, 6.05999607e-05, 2.48094280e+03
96.450, 4.70257034e-01, 6.06344819e-05, 2.48053303e+03
96.550, 4.70602169e-01, 6.06689611e-05, 2.48012442e+03
96.650, 4.70946637e-01, 6.07033930e-05, 2.47971701e+03
96.750, 4.71290465e-01, 6.07377804e-05, 2.47931078e+03
96.850, 4.71633655e-01, 6.07721235e-05, 2.47890571e+03
96.950, 4.71976210e-01, 6.08064223e-05, 2.47850180e+03
97.050, 4.72318158e-01, 6.08406797e-05, 2.47809903e+03
97.150, 4.72659448e-01, 6.08748905e-05, 2.47769743e+03
97.250, 4.73000108e-01, 6.09090575e-05, 2.47729699e+03
97.350, 4.73340141e-01, 6.09431808e-05, 2.47689769e+03
97.450, 4.73679548e-01, 6.09772605e-05, 2.47649953e+03
97.550, 4.74018358e-01, 6.10112994e-05, 2.47610248e+03
97.650, 4.74356521e-01, 6.10452923e-05, 2.47570659e+03
97.750, 4.74694064e-01, 6.10792421e-05, 2.47531182e+03
97.850, 4.75030989e-01, 6.11131488e-05, 2.47491818e+03
97.950, 4.75367298e-01, 6.11470126e-05, 2.47452566e+03
98.050, 4.75703020e-01, 6.11808361e-05, 2.47413423e+03
98.150, 4.76038104e-01, 6.12146144e-05, 2.47374393e+03
98.250, 4.76372579e-01, 6.12483502e-05, 2.47335475e+03
98.350, 4.76706445e-01, 6.12820435e-05, 2.47296666e+03
98.450, 4.77039706e-01, 6.13156945e-05, 2.47257967e+03
98.550, 4.77372388e-01, 6.13493059e-05, 2.47219375e+03
98.650, 4.77704442e-01, 6.13828727e-05, 2.47180894e+03
98.750, 4.78035897e-01, 6.14163975e-05, 2.47142523e+03
98.850, 4.78366753e-01, 6.14498806e-05, 2.47104259e+03
98.950, 4.78697012e-01, 6.14833220e-05, 2.47066103e+03
99.050, 4.79026703e-01, 6.15167244e-05, 2.47028052e+03
99.150, 4.79355775e-01, 6.15500828e-05, 2.46990110e+03
99.250, 4.79684257e-01, 6.15833998e-05, 2.46952275e+03
99.350, 4.80012150e-01, 6.16166758e-05, 2.46914546e+03
99.450, 4.80339456e-01, 6.16499106e-05, 2.46876923e+03
99.550, 4.80666202e-01, 6.16831070e-05, 2.46839403e+03
99.650, 4.80992339e-01, 6.17162601e-05, 2.46801990e+03
99.750, 4.81317896e-01, 6.17493725e-05, 2.46764682e+03
99.850, 4.81642872e-01, 6.17824443e-05, 2.46727478e+03
99.950, 4.81967271e-01, 6.18154757e-05, 2.46690378e+03
