pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
4.135, 1.15206456e-02, 2.97869839e-05, 3.50588308e+03
4.145, 1.15493241e-02, 2.97873884e-05, 3.50578075e+03
4.155, 1.15780082e-02, 2.97877934e-05, 3.50567840e+03
4.165, 1.16066950e-02, 2.97881988e-05, 3.50557605e+03
4.175, 1.16353873e-02, 2.97886046e-05, 3.50547368e+03
4.185, 1.16640824e-02, 2.97890108e-05, 3.50537131e+03
4.195, 1.16927831e-02, 2.97894175e-05, 3.50526891e+03
4.205, 1.17214865e-02, 2.97898245e-05, 3.50516651e+03
4.215, 1.17501954e-02, 2.97902320e-05, 3.50506410e+03
4.225, 1.17789072e-02, 2.97906400e-05, 3.50496168e+03
4.235, 1.18076244e-02, 2.97910483e-05, 3.50485924e+03
4.245, 1.18363445e-02, 2.97914571e-05, 3.50475679e+03
4.255, 1.18650700e-02, 2.97918663e-05, 3.50465432e+03
4.265, 1.18937984e-02, 2.97922759e-05, 3.50455185e+03
4.275, 1.19225323e-02, 2.97926859e-05, 3.50444937e+03
4.285, 1.19512690e-02, 2.97930964e-05, 3.50434687e+03
4.295, 1.19800112e-02, 2.97935073e-05, 3.50424436e+03
4.305, 1.20087562e-02, 2.97939186e-05, 3.50414184e+03
4.315, 1.20375068e-02, 2.97943303e-05, 3.50403931e+03
4.325, 1.20662601e-02, 2.97947425e-05, 3.50393677e+03
4.335, 1.20950190e-02, 2.97951551e-05, 3.50383421e+03
4.345, 1.21237807e-02, 2.97955681e-05, 3.50373164e+03
4.355, 1.21525480e-02, 2.97959815e-05, 3.50362906e+03
4.365, 1.21813180e-02, 2.97963954e-05, 3.50352647e+03
4.375, 1.22100936e-02, 2.97968096e-05, 3.50342386e+03
4.385, 1.22388734e-02, 2.97972244e-05, 3.50332124e+03
4.395, 1.22676560e-02, 2.97976395e-05, 3.50321862e+03
4.405, 1.22964441e-02, 2.97980551e-05, 3.50311598e+03
4.415, 1.23252351e-02, 2.97984710e-05, 3.50301333e+03
4.425, 1.23540316e-02, 2.97988874e-05, 3.50291066e+03
4.435, 1.23828309e-02, 2.97993043e-05, 3.50280799e+03
4.445, 1.24116358e-02, 2.97997215e-05, 3.50270530e+03
4.455, 1.24404435e-02, 2.98001392e-05, 3.50260260e+03
4.465, 1.24692568e-02, 2.98005573e-05, 3.50249988e+03
4.475, 1.24980729e-02, 2.98009759e-05, 3.50239716e+03
4.485, 1.25268945e-02, 2.98013948e-05, 3.50229443e+03
4.495, 1.25557190e-02, 2.98018142e-05, 3.50219168e+03
4.505, 1.25845490e-02, 2.98022340e-05, 3.50208892e+03
4.515, 1.26133819e-02, 2.98026543e-05, 3.50198615e+03
4.525, 1.26422204e-02, 2.98030749e-05, 3.50188336e+03
4.535, 1.26710616e-02, 2.98034960e-05, 3.50178057e+03
4.545, 1.26999085e-02, 2.98039176e-05, 3.50167776e+03
4.555, 1.27287582e-02, 2.98043395e-05, 3.50157494e+03
4.565, 1.27576134e-02, 2.98047619e-05, 3.50147211e+03
4.575, 1.27864715e-02, 2.98051847e-05, 3.50136927e+03
4.585, 1.28153352e-02, 2.98056079e-05, 3.50126641e+03
4.595, 1.28442017e-02, 2.98060316e-05, 3.50116355e+03
4.605, 1.28730738e-02, 2.98064557e-05, 3.50106066e+03
4.615, 1.29019488e-02, 2.98068802e-05, 3.50095777e+03
4.625, 1.29308293e-02, 2.98073051e-05, 3.50085487e+03
4.635, 1.29597141e-02, 2.98077305e-05, 3.50075195e+03
4.645, 1.29886016e-02, 2.98081563e-05, 3.50064902e+03
4.655, 1.30174948e-02, 2.98085825e-05, 3.50054608e+03
4.665, 1.30463909e-02, 2.98090091e-05, 3.50044313e+03
4.675, 1.30752925e-02, 2.98094362e-05, 3.50034017e+03
4.685, 1.31041970e-02, 2.98098637e-05, 3.50023719e+03
4.695, 1.31331071e-02, 2.98102917e-05, 3.50013420e+03
4.705, 1.31620200e-02, 2.98107200e-05, 3.50003120e+03
4.715, 1.31909385e-02, 2.98111488e-05, 3.49992819e+03
4.725, 1.32198599e-02, 2.98115780e-05, 3.49982517e+03
4.735, 1.32487870e-02, 2.98120077e-05, 3.49972213e+03
4.745, 1.32777168e-02, 2.98124378e-05, 3.49961908e+03
4.755, 1.33066523e-02, 2.98128683e-05, 3.49951602e+03
4.765, 1.33355906e-02, 2.98132992e-05, 3.49941295e+03
4.775, 1.33645346e-02, 2.98137306e-05, 3.49930986e+03
4.785, 1.33934814e-02, 2.98141624e-05, 3.49920677e+03
4.795, 1.34224338e-02, 2.98145946e-05, 3.49910366e+03
4.805, 1.34513891e-02, 2.98150273e-05, 3.49900054e+03
4.815, 1.34803500e-02, 2.98154604e-05, 3.49889740e+03
4.825, 1.35093138e-02, 2.98158939e-05, 3.49879426e+03
4.835, 1.35382832e-02, 2.98163278e-05, 3.49869110e+03
4.845, 1.35672555e-02, 2.98167622e-05, 3.49858793e+03
4.855, 1.35962334e-02, 2.98171970e-05, 3.49848475e+03
4.865, 1.36252142e-02, 2.98176323e-05, 3.49838156e+03
4.875, 1.36542007e-02, 2.98180679e-05, 3.49827835e+03
4.885, 1.36831913e-02, 2.98185041e-05, 3.49817513e+03
4.895, 1.37121849e-02, 2.98189406e-05, 3.49807190e+03
4.905, 1.37411841e-02, 2.98193776e-05, 3.49796865e+03
4.915, 1.37701862e-02, 2.98198149e-05, 3.49786540e+03
4.925, 1.37991939e-02, 2.98202528e-05, 3.49776213e+03
4.935, 1.38282045e-02, 2.98206910e-05, 3.49765886e+03
4.945, 1.38572207e-02, 2.98211297e-05, 3.49755556e+03
4.955, 1.38862398e-02, 2.98215688e-05, 3.49745226e+03
4.965, 1.39152646e-02, 2.98220084e-05, 3.49734894e+03
4.975, 1.39442923e-02, 2.98224484e-05, 3.49724562e+03
4.985, 1.39733256e-02, 2.98228888e-05, 3.49714227e+03
4.995, 1.40023618e-02, 2.98233296e-05, 3.49703892e+03
5.005, 1.40314037e-02, 2.98237709e-05, 3.49693556e+03
5.015, 1.40604484e-02, 2.98242126e-05, 3.49683218e+03
5.025, 1.40894989e-02, 2.98246548e-05, 3.49672879e+03
5.035, 1.41185522e-02, 2.98250973e-05, 3.49662539e+03
5.045, 1.41476112e-02, 2.98255403e-05, 3.49652198e+03
5.055, 1.41766730e-02, 2.98259838e-05, 3.49641855e+03
5.065, 1.42057406e-02, 2.98264277e-05, 3.49631511e+03
5.075, 1.42348110e-02, 2.98268720e-05, 3.49621167e+03
5.085, 1.42638871e-02, 2.98273167e-05, 3.49610820e+03
5.095, 1.42929662e-02, 2.98277619e-05, 3.49600473e+03
5.105, 1.43220508e-02, 2.98282075e-05, 3.49590124e+03
5.115, 1.43511384e-02, 2.98286535e-05, 3.49579774e+03
5.125, 1.43802317e-02, 2.98291000e-05, 3.49569423e+03
5.135, 1.44093293e-02, 2.98295469e-05, 3.49559070e+03
5.145, 1.44384298e-02, 2.98299943e-05, 3.49548717e+03
5.155, 1.44675360e-02, 2.98304420e-05, 3.49538362e+03
5.165, 1.44966450e-02, 2.98308902e-05, 3.49528006e+03
5.175, 1.45257598e-02, 2.98313389e-05, 3.49517649e+03
5.185, 1.45548775e-02, 2.98317880e-05, 3.49507290e+03
5.195, 1.45840009e-02, 2.98322375e-05, 3.49496930e+03
5.205, 1.46131271e-02, 2.98326874e-05, 3.49486570e+03
5.215, 1.46422591e-02, 2.98331378e-05, 3.49476207e+03
5.225, 1.46713940e-02, 2.98335886e-05, 3.49465844e+03
5.235, 1.47005346e-02, 2.98340399e-05, 3.49455479e+03
5.245, 1.47296782e-02, 2.98344916e-05, 3.49445114e+03
5.255, 1.47588274e-02, 2.98349437e-05, 3.49434746e+03
5.265, 1.47879796e-02, 2.98353963e-05, 3.49424378e+03
5.275, 1.48171374e-02, 2.98358493e-05, 3.49414008e+03
5.285, 1.48462982e-02, 2.98363027e-05, 3.49403638e+03
5.295, 1.48754647e-02, 2.98367565e-05, 3.49393265e+03
5.305, 1.49046341e-02, 2.98372108e-05, 3.49382892e+03
5.315, 1.49338093e-02, 2.98376656e-05, 3.49372518e+03
5.325, 1.49629874e-02, 2.98381207e-05, 3.49362142e+03
5.335, 1.49921711e-02, 2.98385764e-05, 3.49351765e+03
5.345, 1.50213579e-02, 2.98390324e-05, 3.49341387e+03
5.355, 1.50505503e-02, 2.98394889e-05, 3.49331007e+03
5.365, 1.50797457e-02, 2.98399458e-05, 3.49320627e+03
5.375, 1.51089468e-02, 2.98404032e-05, 3.49310245e+03
5.385, 1.51381523e-02, 2.98408610e-05, 3.49299861e+03
5.395, 1.51673607e-02, 2.98413192e-05, 3.49289477e+03
5.405, 1.51965748e-02, 2.98417779e-05, 3.49279091e+03
5.415, 1.52257918e-02, 2.98422370e-05, 3.49268704e+03
5.425, 1.52550146e-02, 2.98426965e-05, 3.49258316e+03
5.435, 1.52842404e-02, 2.98431565e-05, 3.49247927e+03
5.445, 1.53134719e-02, 2.98436169e-05, 3.49237536e+03
5.455, 1.53427063e-02, 2.98440777e-05, 3.49227145e+03
5.465, 1.53719465e-02, 2.98445390e-05, 3.49216751e+03
5.475, 1.54011896e-02, 2.98450008e-05, 3.49206357e+03
5.485, 1.54304385e-02, 2.98454629e-05, 3.49195961e+03
5.495, 1.54596903e-02, 2.98459255e-05, 3.49185565e+03
5.505, 1.54889479e-02, 2.98463886e-05, 3.49175166e+03
5.515, 1.55182084e-02, 2.98468520e-05, 3.49164767e+03
5.525, 1.55474747e-02, 2.98473160e-05, 3.49154367e+03
5.535, 1.55767440e-02, 2.98477803e-05, 3.49143965e+03
5.545, 1.56060190e-02, 2.98482451e-05, 3.49133562e+03
5.555, 1.56352969e-02, 2.98487104e-05, 3.49123158e+03
5.565, 1.56645807e-02, 2.98491760e-05, 3.49112752e+03
5.575, 1.56938674e-02, 2.98496421e-05, 3.49102346e+03
5.585, 1.57231598e-02, 2.98501087e-05, 3.49091937e+03
5.595, 1.57524552e-02, 2.98505757e-05, 3.49081528e+03
5.605, 1.57817564e-02, 2.98510431e-05, 3.49071118e+03
5.615, 1.58110606e-02, 2.98515110e-05, 3.49060706e+03
5.625, 1.58403705e-02, 2.98519793e-05, 3.49050293e+03
5.635, 1.58696848e-02, 2.98524481e-05, 3.49039878e+03
5.645, 1.58990021e-02, 2.98529173e-05, 3.49029463e+03
5.655, 1.59283252e-02, 2.98533869e-05, 3.49019046e+03
5.665, 1.59576512e-02, 2.98538570e-05, 3.49008628e+03
5.675, 1.59869830e-02, 2.98543275e-05, 3.48998209e+03
5.685, 1.60163178e-02, 2.98547984e-05, 3.48987789e+03
5.695, 1.60456584e-02, 2.98552698e-05, 3.48977367e+03
5.705, 1.60750020e-02, 2.98557416e-05, 3.48966944e+03
5.715, 1.61043513e-02, 2.98562139e-05, 3.48956519e+03
5.725, 1.61337037e-02, 2.98566866e-05, 3.48946094e+03
5.735, 1.61630618e-02, 2.98571598e-05, 3.48935667e+03
5.745, 1.61924229e-02, 2.98576334e-05, 3.48925239e+03
5.755, 1.62217899e-02, 2.98581074e-05, 3.48914810e+03
5.765, 1.62511598e-02, 2.98585819e-05, 3.48904380e+03
5.775, 1.62805355e-02, 2.98590568e-05, 3.48893948e+03
5.785, 1.63099142e-02, 2.98595322e-05, 3.48883515e+03
5.795, 1.63392987e-02, 2.98600080e-05, 3.48873080e+03
5.805, 1.63686862e-02, 2.98604842e-05, 3.48862645e+03
5.815, 1.63980795e-02, 2.98609609e-05, 3.48852208e+03
5.825, 1.64274758e-02, 2.98614381e-05, 3.48841770e+03
5.835, 1.64568779e-02, 2.98619157e-05, 3.48831331e+03
5.845, 1.64862830e-02, 2.98623937e-05, 3.48820891e+03
5.855, 1.65156940e-02, 2.98628721e-05, 3.48810448e+03
5.865, 1.65451079e-02, 2.98633510e-05, 3.48800006e+03
5.875, 1.65745277e-02, 2.98638304e-05, 3.48789561e+03
5.885, 1.66039518e-02, 2.98643102e-05, 3.48779115e+03
5.895, 1.66333790e-02, 2.98647904e-05, 3.48768669e+03
5.905, 1.66628120e-02, 2.98652711e-05, 3.48758220e+03
5.915, 1.66922480e-02, 2.98657522e-05, 3.48747771e+03
5.925, 1.67216899e-02, 2.98662338e-05, 3.48737320e+03
5.935, 1.67511347e-02, 2.98667158e-05, 3.48726869e+03
5.945, 1.67805854e-02, 2.98671982e-05, 3.48716415e+03
5.955, 1.68100391e-02, 2.98676811e-05, 3.48705961e+03
5.965, 1.68394986e-02, 2.98681644e-05, 3.48695505e+03
5.975, 1.68689612e-02, 2.98686482e-05, 3.48685049e+03
5.985, 1.68984296e-02, 2.98691324e-05, 3.48674590e+03
5.995, 1.69279010e-02, 2.98696171e-05, 3.48664131e+03
6.005, 1.69573783e-02, 2.98701022e-05, 3.48653670e+03
6.015, 1.69868586e-02, 2.98705878e-05, 3.48643208e+03
6.025, 1.70163447e-02, 2.98710738e-05, 3.48632745e+03
6.035, 1.70458338e-02, 2.98715602e-05, 3.48622281e+03
6.045, 1.70753289e-02, 2.98720471e-05, 3.48611815e+03
6.055, 1.71048269e-02, 2.98725345e-05, 3.48601348e+03
6.065, 1.71343308e-02, 2.98730223e-05, 3.48590879e+03
6.075, 1.71638377e-02, 2.98735105e-05, 3.48580410e+03
6.085, 1.71933505e-02, 2.98739992e-05, 3.48569939e+03
6.095, 1.72228663e-02, 2.98744883e-05, 3.48559467e+03
6.105, 1.72523880e-02, 2.98749778e-05, 3.48548994e+03
6.115, 1.72819127e-02, 2.98754678e-05, 3.48538519e+03
6.125, 1.73114433e-02, 2.98759583e-05, 3.48528043e+03
6.135, 1.73409783e-02, 2.98764492e-05, 3.48517566e+03
6.145, 1.73705164e-02, 2.98769406e-05, 3.48507087e+03
6.155, 1.74000604e-02, 2.98774324e-05, 3.48496607e+03
6.165, 1.74296074e-02, 2.98779246e-05, 3.48486127e+03
6.175, 1.74591602e-02, 2.98784173e-05, 3.48475644e+03
6.185, 1.74887162e-02, 2.98789104e-05, 3.48465161e+03
6.195, 1.75182780e-02, 2.98794040e-05, 3.48454676e+03
6.205, 1.75478428e-02, 2.98798980e-05, 3.48444190e+03
6.215, 1.75774135e-02, 2.98803925e-05, 3.48433703e+03
6.225, 1.76069873e-02, 2.98808875e-05, 3.48423214e+03
6.235, 1.76365670e-02, 2.98813828e-05, 3.48412724e+03
6.245, 1.76661497e-02, 2.98818786e-05, 3.48402233e+03
6.255, 1.76957383e-02, 2.98823749e-05, 3.48391741e+03
6.265, 1.77253300e-02, 2.98828716e-05, 3.48381247e+03
6.275, 1.77549276e-02, 2.98833688e-05, 3.48370752e+03
6.285, 1.77845282e-02, 2.98838664e-05, 3.48360256e+03
6.295, 1.78141348e-02, 2.98843645e-05, 3.48349758e+03
6.305, 1.78437444e-02, 2.98848630e-05, 3.48339260e+03
6.315, 1.78733599e-02, 2.98853619e-05, 3.48328759e+03
6.325, 1.79029784e-02, 2.98858613e-05, 3.48318258e+03
6.335, 1.79326029e-02, 2.98863612e-05, 3.48307755e+03
6.345, 1.79622304e-02, 2.98868615e-05, 3.48297252e+03
6.355, 1.79918639e-02, 2.98873623e-05, 3.48286746e+03
6.365, 1.80215004e-02, 2.98878634e-05, 3.48276240e+03
6.375, 1.80511428e-02, 2.98883651e-05, 3.48265732e+03
6.385, 1.80807897e-02, 2.98888672e-05, 3.48255223e+03
6.395, 1.81104398e-02, 2.98893698e-05, 3.48244713e+03
6.405, 1.81400957e-02, 2.98898728e-05, 3.48234201e+03
6.415, 1.81697547e-02, 2.98903762e-05, 3.48223688e+03
6.425, 1.81994196e-02, 2.98908801e-05, 3.48213174e+03
6.435, 1.82290876e-02, 2.98913845e-05, 3.48202659e+03
6.445, 1.82587615e-02, 2.98918893e-05, 3.48192142e+03
6.455, 1.82884386e-02, 2.98923945e-05, 3.48181624e+03
6.465, 1.83181215e-02, 2.98929002e-05, 3.48171105e+03
6.475, 1.83478076e-02, 2.98934064e-05, 3.48160584e+03
6.485, 1.83774995e-02, 2.98939130e-05, 3.48150062e+03
6.495, 1.84071946e-02, 2.98944200e-05, 3.48139540e+03
6.505, 1.84368956e-02, 2.98949275e-05, 3.48129015e+03
6.515, 1.84665997e-02, 2.98954355e-05, 3.48118490e+03
6.525, 1.84963097e-02, 2.98959439e-05, 3.48107962e+03
6.535, 1.85260229e-02, 2.98964527e-05, 3.48097434e+03
6.545, 1.85557419e-02, 2.98969621e-05, 3.48086905e+03
6.555, 1.85854641e-02, 2.98974718e-05, 3.48076374e+03
6.565, 1.86151922e-02, 2.98979820e-05, 3.48065842e+03
6.575, 1.86449235e-02, 2.98984927e-05, 3.48055309e+03
6.585, 1.86746606e-02, 2.98990038e-05, 3.48044774e+03
6.595, 1.87044009e-02, 2.98995154e-05, 3.48034238e+03
6.605, 1.87341472e-02, 2.99000274e-05, 3.48023701e+03
6.615, 1.87638965e-02, 2.99005399e-05, 3.48013162e+03
6.625, 1.87936518e-02, 2.99010528e-05, 3.48002622e+03
6.635, 1.88234117e-02, 2.99015662e-05, 3.47992081e+03
6.645, 1.88531746e-02, 2.99020800e-05, 3.47981539e+03
6.655, 1.88829436e-02, 2.99025943e-05, 3.47970995e+03
6.665, 1.89127156e-02, 2.99031090e-05, 3.47960450e+03
6.675, 1.89424936e-02, 2.99036242e-05, 3.47949904e+03
6.685, 1.89722747e-02, 2.99041399e-05, 3.47939356e+03
6.695, 1.90020618e-02, 2.99046560e-05, 3.47928807e+03
6.705, 1.90318521e-02, 2.99051725e-05, 3.47918257e+03
6.715, 1.90616483e-02, 2.99056895e-05, 3.47907706e+03
6.725, 1.90914476e-02, 2.99062070e-05, 3.47897153e+03
6.735, 1.91212529e-02, 2.99067249e-05, 3.47886599e+03
6.745, 1.91510613e-02, 2.99072432e-05, 3.47876044e+03
6.755, 1.91808757e-02, 2.99077621e-05, 3.47865487e+03
6.765, 1.92106933e-02, 2.99082813e-05, 3.47854930e+03
6.775, 1.92405168e-02, 2.99088011e-05, 3.47844370e+03
6.785, 1.92703435e-02, 2.99093212e-05, 3.47833810e+03
6.795, 1.93001761e-02, 2.99098419e-05, 3.47823248e+03
6.805, 1.93300119e-02, 2.99103630e-05, 3.47812685e+03
6.815, 1.93598537e-02, 2.99108845e-05, 3.47802121e+03
6.825, 1.93896987e-02, 2.99114065e-05, 3.47791555e+03
6.835, 1.94195496e-02, 2.99119290e-05, 3.47780988e+03
6.845, 1.94494037e-02, 2.99124519e-05, 3.47770420e+03
6.855, 1.94792637e-02, 2.99129753e-05, 3.47759850e+03
6.865, 1.95091270e-02, 2.99134991e-05, 3.47749280e+03
6.875, 1.95389962e-02, 2.99140234e-05, 3.47738707e+03
6.885, 1.95688700e-02, 2.99145482e-05, 3.47728134e+03
6.895, 1.95987469e-02, 2.99150733e-05, 3.47717559e+03
6.905, 1.96286299e-02, 2.99155990e-05, 3.47706983e+03
6.915, 1.96585160e-02, 2.99161251e-05, 3.47696406e+03
6.925, 1.96884082e-02, 2.99166517e-05, 3.47685827e+03
6.935, 1.97183035e-02, 2.99171787e-05, 3.47675247e+03
6.945, 1.97482048e-02, 2.99177062e-05, 3.47664666e+03
6.955, 1.97781092e-02, 2.99182341e-05, 3.47654084e+03
6.965, 1.98080197e-02, 2.99187625e-05, 3.47643500e+03
6.975, 1.98379334e-02, 2.99192913e-05, 3.47632915e+03
6.985, 1.98678531e-02, 2.99198206e-05, 3.47622328e+03
6.995, 1.98977759e-02, 2.99203504e-05, 3.47611741e+03
7.005, 1.99277048e-02, 2.99208806e-05, 3.47601151e+03
7.015, 1.99576368e-02, 2.99214113e-05, 3.47590561e+03
7.025, 1.99875749e-02, 2.99219424e-05, 3.47579969e+03
7.035, 2.00175162e-02, 2.99224740e-05, 3.47569377e+03
7.045, 2.00474635e-02, 2.99230061e-05, 3.47558782e+03
7.055, 2.00774139e-02, 2.99235386e-05, 3.47548187e+03
7.065, 2.01073704e-02, 2.99240716e-05, 3.47537590e+03
7.075, 2.01373301e-02, 2.99246050e-05, 3.47526992e+03
7.085, 2.01672958e-02, 2.99251389e-05, 3.47516392e+03
7.095, 2.01972647e-02, 2.99256732e-05, 3.47505792e+03
7.105, 2.02272397e-02, 2.99262080e-05, 3.47495189e+03
7.115, 2.02572178e-02, 2.99267433e-05, 3.47484586e+03
7.125, 2.02872020e-02, 2.99272790e-05, 3.47473981e+03
7.135, 2.03171908e-02, 2.99278152e-05, 3.47463375e+03
7.145, 2.03471828e-02, 2.99283518e-05, 3.47452768e+03
7.155, 2.03771809e-02, 2.99288890e-05, 3.47442159e+03
7.165, 2.04071822e-02, 2.99294265e-05, 3.47431550e+03
7.175, 2.04371895e-02, 2.99299645e-05, 3.47420938e+03
7.185, 2.04672000e-02, 2.99305030e-05, 3.47410326e+03
7.195, 2.04972165e-02, 2.99310420e-05, 3.47399712e+03
7.205, 2.05272363e-02, 2.99315813e-05, 3.47389097e+03
7.215, 2.05572622e-02, 2.99321212e-05, 3.47378480e+03
7.225, 2.05872912e-02, 2.99326615e-05, 3.47367863e+03
7.235, 2.06173263e-02, 2.99332023e-05, 3.47357243e+03
7.245, 2.06473646e-02, 2.99337436e-05, 3.47346623e+03
7.255, 2.06774090e-02, 2.99342853e-05, 3.47336001e+03
7.265, 2.07074566e-02, 2.99348274e-05, 3.47325379e+03
7.275, 2.07375103e-02, 2.99353701e-05, 3.47314754e+03
7.285, 2.07675672e-02, 2.99359131e-05, 3.47304129e+03
7.295, 2.07976302e-02, 2.99364567e-05, 3.47293502e+03
7.305, 2.08276964e-02, 2.99370007e-05, 3.47282874e+03
7.315, 2.08577686e-02, 2.99375452e-05, 3.47272244e+03
7.325, 2.08878441e-02, 2.99380901e-05, 3.47261613e+03
7.335, 2.09179257e-02, 2.99386355e-05, 3.47250981e+03
7.345, 2.09480105e-02, 2.99391814e-05, 3.47240347e+03
7.355, 2.09781014e-02, 2.99397277e-05, 3.47229712e+03
7.365, 2.10081955e-02, 2.99402745e-05, 3.47219076e+03
7.375, 2.10382957e-02, 2.99408218e-05, 3.47208439e+03
7.385, 2.10684006e-02, 2.99413695e-05, 3.47197800e+03
7.395, 2.10985087e-02, 2.99419176e-05, 3.47187160e+03
7.405, 2.11286229e-02, 2.99424663e-05, 3.47176518e+03
7.415, 2.11587404e-02, 2.99430154e-05, 3.47165876e+03
7.425, 2.11888639e-02, 2.99435650e-05, 3.47155231e+03
7.435, 2.12189907e-02, 2.99441150e-05, 3.47144586e+03
7.445, 2.12491236e-02, 2.99446655e-05, 3.47133939e+03
7.455, 2.12792598e-02, 2.99452164e-05, 3.47123292e+03
7.465, 2.13094020e-02, 2.99457678e-05, 3.47112642e+03
7.475, 2.13395475e-02, 2.99463197e-05, 3.47101992e+03
7.485, 2.13696991e-02, 2.99468721e-05, 3.47091340e+03
7.495, 2.13998540e-02, 2.99474249e-05, 3.47080687e+03
7.505, 2.14300149e-02, 2.99479782e-05, 3.47070032e+03
7.515, 2.14601792e-02, 2.99485319e-05, 3.47059376e+03
7.525, 2.14903495e-02, 2.99490861e-05, 3.47048719e+03
7.535, 2.15205231e-02, 2.99496408e-05, 3.47038060e+03
7.545, 2.15507028e-02, 2.99501959e-05, 3.47027400e+03
7.555, 2.15808858e-02, 2.99507515e-05, 3.47016739e+03
7.565, 2.16110749e-02, 2.99513076e-05, 3.47006077e+03
7.575, 2.16412673e-02, 2.99518641e-05, 3.46995413e+03
7.585, 2.16714658e-02, 2.99524211e-05, 3.46984748e+03
7.595, 2.17016676e-02, 2.99529786e-05, 3.46974081e+03
7.605, 2.17318755e-02, 2.99535365e-05, 3.46963413e+03
7.615, 2.17620866e-02, 2.99540949e-05, 3.46952744e+03
7.625, 2.17923040e-02, 2.99546538e-05, 3.46942074e+03
7.635, 2.18225260e-02, 2.99552131e-05, 3.46931402e+03
7.645, 2.18527513e-02, 2.99557729e-05, 3.46920729e+03
7.655, 2.18829827e-02, 2.99563331e-05, 3.46910054e+03
7.665, 2.19132174e-02, 2.99568939e-05, 3.46899379e+03
7.675, 2.19434583e-02, 2.99574551e-05, 3.46888701e+03
7.685, 2.19737024e-02, 2.99580167e-05, 3.46878023e+03
7.695, 2.20039527e-02, 2.99585789e-05, 3.46867343e+03
7.705, 2.20342063e-02, 2.99591414e-05, 3.46856662e+03
7.715, 2.20644660e-02, 2.99597045e-05, 3.46845980e+03
7.725, 2.20947290e-02, 2.99602680e-05, 3.46835296e+03
7.735, 2.21249982e-02, 2.99608320e-05, 3.46824611e+03
7.745, 2.21552707e-02, 2.99613965e-05, 3.46813925e+03
7.755, 2.21855493e-02, 2.99619614e-05, 3.46803237e+03
7.765, 2.22158312e-02, 2.99625268e-05, 3.46792548e+03
7.775, 2.22461193e-02, 2.99630927e-05, 3.46781857e+03
7.785, 2.22764107e-02, 2.99636590e-05, 3.46771166e+03
7.795, 2.23067083e-02, 2.99642258e-05, 3.46760473e+03
7.805, 2.23370091e-02, 2.99647931e-05, 3.46749779e+03
7.815, 2.23673161e-02, 2.99653609e-05, 3.46739083e+03
7.825, 2.23976265e-02, 2.99659291e-05, 3.46728386e+03
7.835, 2.24279430e-02, 2.99664978e-05, 3.46717687e+03
7.845, 2.24582628e-02, 2.99670669e-05, 3.46706988e+03
7.855, 2.24885888e-02, 2.99676365e-05, 3.46696287e+03
7.865, 2.25189181e-02, 2.99682066e-05, 3.46685585e+03
7.875, 2.25492536e-02, 2.99687772e-05, 3.46674881e+03
7.885, 2.25795938e-02, 2.99693482e-05, 3.46664175e+03
7.895, 2.26099374e-02, 2.99699197e-05, 3.46653469e+03
7.905, 2.26402871e-02, 2.99704917e-05, 3.46642761e+03
7.915, 2.26706402e-02, 2.99710641e-05, 3.46632053e+03
7.925, 2.27009994e-02, 2.99716370e-05, 3.46621342e+03
7.935, 2.27313620e-02, 2.99722104e-05, 3.46610631e+03
7.945, 2.27617308e-02, 2.99727843e-05, 3.46599917e+03
7.955, 2.27921029e-02, 2.99733586e-05, 3.46589203e+03
7.965, 2.28224812e-02, 2.99739334e-05, 3.46578487e+03
7.975, 2.28528628e-02, 2.99745086e-05, 3.46567771e+03
7.985, 2.28832506e-02, 2.99750844e-05, 3.46557052e+03
7.995, 2.29136418e-02, 2.99756606e-05, 3.46546333e+03
8.005, 2.29440392e-02, 2.99762373e-05, 3.46535611e+03
8.015, 2.29744413e-02, 2.99768144e-05, 3.46524889e+03
8.025, 2.30048453e-02, 2.99773920e-05, 3.46514166e+03
8.035, 2.30352570e-02, 2.99779701e-05, 3.46503440e+03
8.045, 2.30656735e-02, 2.99785487e-05, 3.46492714e+03
8.055, 2.30960948e-02, 2.99791278e-05, 3.46481986e+03
8.065, 2.31265179e-02, 2.99797072e-05, 3.46471257e+03
8.075, 2.31569487e-02, 2.99802872e-05, 3.46460527e+03
8.085, 2.31873843e-02, 2.99808677e-05, 3.46449795e+03
8.095, 2.32178247e-02, 2.99814487e-05, 3.46439061e+03
8.105, 2.32482670e-02, 2.99820300e-05, 3.46428328e+03
8.115, 2.32787170e-02, 2.99826119e-05, 3.46417592e+03
8.125, 2.33091717e-02, 2.99831943e-05, 3.46406854e+03
8.135, 2.33396313e-02, 2.99837771e-05, 3.46396116e+03
8.145, 2.33700956e-02, 2.99843604e-05, 3.46385376e+03
8.155, 2.34005619e-02, 2.99849441e-05, 3.46374635e+03
8.165, 2.34310358e-02, 2.99855284e-05, 3.46363893e+03
8.175, 2.34615146e-02, 2.99861131e-05, 3.46353148e+03
8.185, 2.34919981e-02, 2.99866983e-05, 3.46342403e+03
8.195, 2.35224836e-02, 2.99872840e-05, 3.46331657e+03
8.205, 2.35529767e-02, 2.99878701e-05, 3.46320909e+03
8.215, 2.35834747e-02, 2.99884567e-05, 3.46310160e+03
8.225, 2.36139775e-02, 2.99890438e-05, 3.46299409e+03
