pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
81.950, 7.73936684e-01, 9.80324661e-05, 1.44795453e+03
82.050, 7.74041212e-01, 9.80546051e-05, 1.44795006e+03
82.150, 7.74145643e-01, 9.80767301e-05, 1.44794569e+03
82.250, 7.74249984e-01, 9.80988428e-05, 1.44794141e+03
82.350, 7.74354235e-01, 9.81209433e-05, 1.44793722e+03
82.450, 7.74458396e-01, 9.81430315e-05, 1.44793312e+03
82.550, 7.74562476e-01, 9.81651092e-05, 1.44792911e+03
82.650, 7.74666459e-01, 9.81871731e-05, 1.44792519e+03
82.750, 7.74770354e-01, 9.82092249e-05, 1.44792136e+03
82.850, 7.74874159e-01, 9.82312645e-05, 1.44791762e+03
82.950, 7.74977876e-01, 9.82532920e-05, 1.44791398e+03
83.050, 7.75081513e-01, 9.82753092e-05, 1.44791042e+03
83.150, 7.75185053e-01, 9.82973126e-05, 1.44790695e+03
83.250, 7.75288506e-01, 9.83193040e-05, 1.44790357e+03
83.350, 7.75391871e-01, 9.83412834e-05, 1.44790027e+03
83.450, 7.75495148e-01, 9.83632508e-05, 1.44789707e+03
83.550, 7.75598345e-01, 9.83852079e-05, 1.44789396e+03
83.650, 7.75701447e-01, 9.84071515e-05, 1.44789093e+03
83.750, 7.75804463e-01, 9.84290831e-05, 1.44788799e+03
83.850, 7.75907391e-01, 9.84510029e-05, 1.44788514e+03
83.950, 7.76010233e-01, 9.84729108e-05, 1.44788238e+03
84.050, 7.76112996e-01, 9.84948086e-05, 1.44787971e+03
84.150, 7.76215665e-01, 9.85166929e-05, 1.44787712e+03
84.250, 7.76318247e-01, 9.85385654e-05, 1.44787462e+03
84.350, 7.76420744e-01, 9.85604262e-05, 1.44787221e+03
84.450, 7.76523155e-01, 9.85822752e-05, 1.44786989e+03
84.550, 7.76625487e-01, 9.86041142e-05, 1.44786765e+03
84.650, 7.76727727e-01, 9.86259398e-05, 1.44786550e+03
84.750, 7.76829881e-01, 9.86477538e-05, 1.44786343e+03
84.850, 7.76931951e-01, 9.86695562e-05, 1.44786145e+03
84.950, 7.77033935e-01, 9.86913469e-05, 1.44785956e+03
85.050, 7.77135842e-01, 9.87131277e-05, 1.44785775e+03
85.150, 7.77237657e-01, 9.87348953e-05, 1.44785603e+03
85.250, 7.77339387e-01, 9.87566513e-05, 1.44785440e+03
85.350, 7.77441033e-01, 9.87783958e-05, 1.44785285e+03
85.450, 7.77542596e-01, 9.88001288e-05, 1.44785138e+03
85.550, 7.77644081e-01, 9.88218520e-05, 1.44785000e+03
85.650, 7.77745476e-01, 9.88435621e-05, 1.44784870e+03
85.750, 7.77846787e-01, 9.88652608e-05, 1.44784749e+03
85.850, 7.77948014e-01, 9.88869480e-05, 1.44784637e+03
85.950, 7.78049158e-01, 9.89086239e-05, 1.44784532e+03
86.050, 7.78150227e-01, 9.89302901e-05, 1.44784437e+03
86.150, 7.78251205e-01, 9.89519433e-05, 1.44784349e+03
86.250, 7.78352101e-01, 9.89735852e-05, 1.44784270e+03
86.350, 7.78452914e-01, 9.89952158e-05, 1.44784199e+03
86.450, 7.78553645e-01, 9.90168351e-05, 1.44784137e+03
86.550, 7.78654301e-01, 9.90384448e-05, 1.44784083e+03
86.650, 7.78754867e-01, 9.90600417e-05, 1.44784037e+03
86.750, 7.78855351e-01, 9.90816274e-05, 1.44784000e+03
86.850, 7.78955754e-01, 9.91032019e-05, 1.44783971e+03
86.950, 7.79056075e-01, 9.91247652e-05, 1.44783950e+03
87.050, 7.79156323e-01, 9.91463191e-05, 1.44783937e+03
87.150, 7.79256481e-01, 9.91678602e-05, 1.44783933e+03
87.250, 7.79356559e-01, 9.91893902e-05, 1.44783936e+03
87.350, 7.79456555e-01, 9.92109091e-05, 1.44783948e+03
87.450, 7.79556471e-01, 9.92324170e-05, 1.44783968e+03
87.550, 7.79656314e-01, 9.92539156e-05, 1.44783997e+03
87.650, 7.79756069e-01, 9.92754015e-05, 1.44784033e+03
87.750, 7.79855744e-01, 9.92968764e-05, 1.44784077e+03
87.850, 7.79955338e-01, 9.93183404e-05, 1.44784130e+03
87.950, 7.80054853e-01, 9.93397934e-05, 1.44784191e+03
88.050, 7.80154296e-01, 9.93612372e-05, 1.44784260e+03
88.150, 7.80253651e-01, 9.93826685e-05, 1.44784336e+03
88.250, 7.80352927e-01, 9.94040888e-05, 1.44784421e+03
88.350, 7.80452123e-01, 9.94254984e-05, 1.44784514e+03
88.450, 7.80551241e-01, 9.94468971e-05, 1.44784615e+03
88.550, 7.80650287e-01, 9.94682867e-05, 1.44784724e+03
88.650, 7.80749247e-01, 9.94896638e-05, 1.44784841e+03
88.750, 7.80848128e-01, 9.95110302e-05, 1.44784966e+03
88.850, 7.80946931e-01, 9.95323859e-05, 1.44785098e+03
88.950, 7.81045655e-01, 9.95537309e-05, 1.44785239e+03
89.050, 7.81144309e-01, 9.95750668e-05, 1.44785388e+03
89.150, 7.81242877e-01, 9.95963904e-05, 1.44785544e+03
89.250, 7.81341367e-01, 9.96177033e-05, 1.44785709e+03
89.350, 7.81439780e-01, 9.96390057e-05, 1.44785881e+03
89.450, 7.81538115e-01, 9.96602974e-05, 1.44786061e+03
89.550, 7.81636380e-01, 9.96815802e-05, 1.44786249e+03
89.650, 7.81734561e-01, 9.97028508e-05, 1.44786445e+03
89.750, 7.81832664e-01, 9.97241108e-05, 1.44786648e+03
89.850, 7.81930691e-01, 9.97453603e-05, 1.44786860e+03
89.950, 7.82028641e-01, 9.97665994e-05, 1.44787079e+03
90.050, 7.82126521e-01, 9.97878296e-05, 1.44787306e+03
90.150, 7.82224318e-01, 9.98090477e-05, 1.44787540e+03
90.250, 7.82322038e-01, 9.98302553e-05, 1.44787783e+03
90.350, 7.82419683e-01, 9.98514526e-05, 1.44788033e+03
90.450, 7.82517251e-01, 9.98726395e-05, 1.44788290e+03
90.550, 7.82614751e-01, 9.98938176e-05, 1.44788556e+03
90.650, 7.82712168e-01, 9.99149838e-05, 1.44788829e+03
90.750, 7.82809509e-01, 9.99361396e-05, 1.44789109e+03
90.850, 7.82906775e-01, 9.99572851e-05, 1.44789398e+03
90.950, 7.83003966e-01, 9.99784204e-05, 1.44789694e+03
91.050, 7.83101088e-01, 9.99995470e-05, 1.44789997e+03
91.150, 7.83198129e-01, 1.00020662e-04, 1.44790309e+03
91.250, 7.83295095e-01, 1.00041766e-04, 1.44790627e+03
91.350, 7.83391986e-01, 1.00062861e-04, 1.44790954e+03
91.450, 7.83488803e-01, 1.00083945e-04, 1.44791288e+03
91.550, 7.83585553e-01, 1.00105020e-04, 1.44791629e+03
91.650, 7.83682221e-01, 1.00126084e-04, 1.44791978e+03
91.750, 7.83778815e-01, 1.00147138e-04, 1.44792334e+03
91.850, 7.83875336e-01, 1.00168181e-04, 1.44792698e+03
91.950, 7.83971782e-01, 1.00189215e-04, 1.44793069e+03
92.050, 7.84068162e-01, 1.00210240e-04, 1.44793448e+03
92.150, 7.84164462e-01, 1.00231253e-04, 1.44793835e+03
92.250, 7.84260688e-01, 1.00252257e-04, 1.44794228e+03
92.350, 7.84356841e-01, 1.00273250e-04, 1.44794629e+03
92.450, 7.84452921e-01, 1.00294234e-04, 1.44795038e+03
92.550, 7.84548936e-01, 1.00315209e-04, 1.44795454e+03
92.650, 7.84644871e-01, 1.00336172e-04, 1.44795877e+03
92.750, 7.84740732e-01, 1.00357126e-04, 1.44796308e+03
92.850, 7.84836522e-01, 1.00378070e-04, 1.44796746e+03
92.950, 7.84932239e-01, 1.00399004e-04, 1.44797191e+03
93.050, 7.85027892e-01, 1.00419929e-04, 1.44797644e+03
93.150, 7.85123465e-01, 1.00440844e-04, 1.44798104e+03
93.250, 7.85218966e-01, 1.00461748e-04, 1.44798571e+03
93.350, 7.85314396e-01, 1.00482643e-04, 1.44799045e+03
93.450, 7.85409754e-01, 1.00503527e-04, 1.44799527e+03
93.550, 7.85505048e-01, 1.00524404e-04, 1.44800016e+03
93.650, 7.85600263e-01, 1.00545269e-04, 1.44800512e+03
93.750, 7.85695407e-01, 1.00566125e-04, 1.44801016e+03
93.850, 7.85790481e-01, 1.00586971e-04, 1.44801526e+03
93.950, 7.85885483e-01, 1.00607807e-04, 1.44802044e+03
94.050, 7.85980422e-01, 1.00628636e-04, 1.44802569e+03
94.150, 7.86075283e-01, 1.00649453e-04, 1.44803101e+03
94.250, 7.86170074e-01, 1.00670260e-04, 1.44803641e+03
94.350, 7.86264794e-01, 1.00691058e-04, 1.44804187e+03
94.450, 7.86359444e-01, 1.00711846e-04, 1.44804741e+03
94.550, 7.86454032e-01, 1.00732626e-04, 1.44805302e+03
94.650, 7.86548542e-01, 1.00753395e-04, 1.44805869e+03
94.750, 7.86642983e-01, 1.00774155e-04, 1.44806444e+03
94.850, 7.86737354e-01, 1.00794905e-04, 1.44807026e+03
94.950, 7.86831656e-01, 1.00815646e-04, 1.44807615e+03
95.050, 7.86925895e-01, 1.00836378e-04, 1.44808211e+03
95.150, 7.87020058e-01, 1.00857100e-04, 1.44808814e+03
95.250, 7.87114153e-01, 1.00877813e-04, 1.44809425e+03
95.350, 7.87208178e-01, 1.00898515e-04, 1.44810042e+03
95.450, 7.87302134e-01, 1.00919209e-04, 1.44810666e+03
95.550, 7.87396030e-01, 1.00939895e-04, 1.44811297e+03
95.650, 7.87489849e-01, 1.00960570e-04, 1.44811935e+03
95.750, 7.87583600e-01, 1.00981235e-04, 1.44812580e+03
95.850, 7.87677283e-01, 1.01001892e-04, 1.44813232e+03
95.950, 7.87770898e-01, 1.01022539e-04, 1.44813891e+03
96.050, 7.87864452e-01, 1.01043178e-04, 1.44814557e+03
96.150, 7.87957931e-01, 1.01063806e-04, 1.44815230e+03
96.250, 7.88051342e-01, 1.01084426e-04, 1.44815909e+03
96.350, 7.88144686e-01, 1.01105036e-04, 1.44816596e+03
96.450, 7.88237963e-01, 1.01125637e-04, 1.44817289e+03
96.550, 7.88331179e-01, 1.01146230e-04, 1.44817989e+03
96.650, 7.88424321e-01, 1.01166813e-04, 1.44818696e+03
96.750, 7.88517396e-01, 1.01187386e-04, 1.44819410e+03
96.850, 7.88610404e-01, 1.01207950e-04, 1.44820131e+03
96.950, 7.88703346e-01, 1.01228506e-04, 1.44820858e+03
97.050, 7.88796228e-01, 1.01249053e-04, 1.44821593e+03
97.150, 7.88889037e-01, 1.01269591e-04, 1.44822334e+03
97.250, 7.88981779e-01, 1.01290119e-04, 1.44823082e+03
97.350, 7.89074455e-01, 1.01310638e-04, 1.44823836e+03
97.450, 7.89167065e-01, 1.01331148e-04, 1.44824597e+03
97.550, 7.89259616e-01, 1.01351651e-04, 1.44825366e+03
97.650, 7.89352094e-01, 1.01372143e-04, 1.44826140e+03
97.750, 7.89444506e-01, 1.01392626e-04, 1.44826922e+03
97.850, 7.89536853e-01, 1.01413101e-04, 1.44827710e+03
97.950, 7.89629135e-01, 1.01433566e-04, 1.44828505e+03
98.050, 7.89721358e-01, 1.01454024e-04, 1.44829306e+03
98.150, 7.89813510e-01, 1.01474472e-04, 1.44830115e+03
98.250, 7.89905596e-01, 1.01494911e-04, 1.44830929e+03
98.350, 7.89997617e-01, 1.01515341e-04, 1.44831751e+03
98.450, 7.90089574e-01, 1.01535762e-04, 1.44832579e+03
98.550, 7.90181473e-01, 1.01556176e-04, 1.44833414e+03
98.650, 7.90273300e-01, 1.01576580e-04, 1.44834255e+03
98.750, 7.90365063e-01, 1.01596975e-04, 1.44835103e+03
98.850, 7.90456762e-01, 1.01617361e-04, 1.44835957e+03
98.950, 7.90548397e-01, 1.01637739e-04, 1.44836818e+03
99.050, 7.90639974e-01, 1.01658109e-04, 1.44837686e+03
99.150, 7.90731481e-01, 1.01678470e-04, 1.44838560e+03
99.250, 7.90822924e-01, 1.01698821e-04, 1.44839440e+03
99.350, 7.90914304e-01, 1.01719164e-04, 1.44840328e+03
99.450, 7.91005620e-01, 1.01739499e-04, 1.44841221e+03
99.550, 7.91096880e-01, 1.01759826e-04, 1.44842121e+03
99.650, 7.91188070e-01, 1.01780143e-04, 1.44843028e+03
99.750, 7.91279196e-01, 1.01800452e-04, 1.44843941e+03
99.850, 7.91370260e-01, 1.01820752e-04, 1.44844861e+03
99.950, 7.91461260e-01, 1.01841043e-04, 1.44845787e+03
