pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
55.775, 7.42765888e-01, 9.17203842e-05, 1.45303338e+03
55.785, 7.42779591e-01, 9.17230378e-05, 1.45302958e+03
55.795, 7.42793293e-01, 9.17256912e-05, 1.45302577e+03
55.805, 7.42806999e-01, 9.17283454e-05, 1.45302197e+03
55.815, 7.42820697e-01, 9.17309984e-05, 1.45301817e+03
55.825, 7.42834399e-01, 9.17336521e-05, 1.45301437e+03
55.835, 7.42848094e-01, 9.17363046e-05, 1.45301058e+03
55.845, 7.42861792e-01, 9.17389579e-05, 1.45300678e+03
55.855, 7.42875484e-01, 9.17416099e-05, 1.45300299e+03
55.865, 7.42889179e-01, 9.17442628e-05, 1.45299920e+03
55.875, 7.42902867e-01, 9.17469143e-05, 1.45299541e+03
55.885, 7.42916553e-01, 9.17495657e-05, 1.45299162e+03
55.895, 7.42930243e-01, 9.17522178e-05, 1.45298784e+03
55.905, 7.42943926e-01, 9.17548687e-05, 1.45298406e+03
55.915, 7.42957613e-01, 9.17575203e-05, 1.45298027e+03
55.925, 7.42971292e-01, 9.17601708e-05, 1.45297649e+03
55.935, 7.42984975e-01, 9.17628220e-05, 1.45297271e+03
55.945, 7.42998652e-01, 9.17654719e-05, 1.45296894e+03
55.955, 7.43012331e-01, 9.17681227e-05, 1.45296516e+03
55.965, 7.43026004e-01, 9.17707722e-05, 1.45296139e+03
55.975, 7.43039675e-01, 9.17734215e-05, 1.45295762e+03
55.985, 7.43053350e-01, 9.17760715e-05, 1.45295385e+03
55.995, 7.43067017e-01, 9.17787204e-05, 1.45295008e+03
56.005, 7.43080688e-01, 9.17813700e-05, 1.45294632e+03
56.015, 7.43094353e-01, 9.17840183e-05, 1.45294255e+03
56.025, 7.43108020e-01, 9.17866675e-05, 1.45293879e+03
56.035, 7.43121681e-01, 9.17893154e-05, 1.45293503e+03
56.045, 7.43135340e-01, 9.17919631e-05, 1.45293127e+03
56.055, 7.43149003e-01, 9.17946115e-05, 1.45292752e+03
56.065, 7.43162659e-01, 9.17972587e-05, 1.45292376e+03
56.075, 7.43176318e-01, 9.17999067e-05, 1.45292001e+03
56.085, 7.43189970e-01, 9.18025535e-05, 1.45291626e+03
56.095, 7.43203626e-01, 9.18052010e-05, 1.45291251e+03
56.105, 7.43217275e-01, 9.18078474e-05, 1.45290876e+03
56.115, 7.43230927e-01, 9.18104944e-05, 1.45290501e+03
56.125, 7.43244573e-01, 9.18131403e-05, 1.45290127e+03
56.135, 7.43258216e-01, 9.18157859e-05, 1.45289753e+03
56.145, 7.43271864e-01, 9.18184323e-05, 1.45289379e+03
56.155, 7.43285504e-01, 9.18210775e-05, 1.45289005e+03
56.165, 7.43299148e-01, 9.18237234e-05, 1.45288631e+03
56.175, 7.43312785e-01, 9.18263681e-05, 1.45288258e+03
56.185, 7.43326426e-01, 9.18290136e-05, 1.45287884e+03
56.195, 7.43340059e-01, 9.18316579e-05, 1.45287511e+03
56.205, 7.43353696e-01, 9.18343029e-05, 1.45287138e+03
56.215, 7.43367327e-01, 9.18369467e-05, 1.45286765e+03
56.225, 7.43380955e-01, 9.18395903e-05, 1.45286393e+03
56.235, 7.43394587e-01, 9.18422346e-05, 1.45286020e+03
56.245, 7.43408212e-01, 9.18448778e-05, 1.45285648e+03
56.255, 7.43421841e-01, 9.18475217e-05, 1.45285276e+03
56.265, 7.43435463e-01, 9.18501643e-05, 1.45284904e+03
56.275, 7.43449088e-01, 9.18528078e-05, 1.45284532e+03
56.285, 7.43462707e-01, 9.18554500e-05, 1.45284160e+03
56.295, 7.43476323e-01, 9.18580920e-05, 1.45283789e+03
56.305, 7.43489943e-01, 9.18607347e-05, 1.45283418e+03
56.315, 7.43503557e-01, 9.18633762e-05, 1.45283047e+03
56.325, 7.43517174e-01, 9.18660186e-05, 1.45282676e+03
56.335, 7.43530784e-01, 9.18686596e-05, 1.45282305e+03
56.345, 7.43544397e-01, 9.18713015e-05, 1.45281935e+03
56.355, 7.43558004e-01, 9.18739421e-05, 1.45281564e+03
56.365, 7.43571614e-01, 9.18765835e-05, 1.45281194e+03
56.375, 7.43585217e-01, 9.18792237e-05, 1.45280824e+03
56.385, 7.43598818e-01, 9.18818636e-05, 1.45280454e+03
56.395, 7.43612423e-01, 9.18845043e-05, 1.45280085e+03
56.405, 7.43626022e-01, 9.18871438e-05, 1.45279715e+03
56.415, 7.43639623e-01, 9.18897841e-05, 1.45279346e+03
56.425, 7.43653218e-01, 9.18924231e-05, 1.45278977e+03
56.435, 7.43666816e-01, 9.18950629e-05, 1.45278608e+03
56.445, 7.43680408e-01, 9.18977015e-05, 1.45278239e+03
56.455, 7.43694003e-01, 9.19003409e-05, 1.45277870e+03
56.465, 7.43707591e-01, 9.19029790e-05, 1.45277502e+03
56.475, 7.43721177e-01, 9.19056169e-05, 1.45277134e+03
56.485, 7.43734767e-01, 9.19082556e-05, 1.45276766e+03
56.495, 7.43748350e-01, 9.19108931e-05, 1.45276398e+03
56.505, 7.43761937e-01, 9.19135313e-05, 1.45276030e+03
56.515, 7.43775516e-01, 9.19161683e-05, 1.45275663e+03
56.525, 7.43789099e-01, 9.19188061e-05, 1.45275295e+03
56.535, 7.43802676e-01, 9.19214426e-05, 1.45274928e+03
56.545, 7.43816250e-01, 9.19240790e-05, 1.45274561e+03
56.555, 7.43829828e-01, 9.19267161e-05, 1.45274194e+03
56.565, 7.43843400e-01, 9.19293520e-05, 1.45273828e+03
56.575, 7.43856974e-01, 9.19319886e-05, 1.45273461e+03
56.585, 7.43870542e-01, 9.19346240e-05, 1.45273095e+03
56.595, 7.43884114e-01, 9.19372602e-05, 1.45272729e+03
56.605, 7.43897678e-01, 9.19398952e-05, 1.45272363e+03
56.615, 7.43911246e-01, 9.19425310e-05, 1.45271997e+03
56.625, 7.43924808e-01, 9.19451655e-05, 1.45271631e+03
56.635, 7.43938367e-01, 9.19477998e-05, 1.45271266e+03
56.645, 7.43951930e-01, 9.19504349e-05, 1.45270901e+03
56.655, 7.43965486e-01, 9.19530687e-05, 1.45270536e+03
56.665, 7.43979046e-01, 9.19557034e-05, 1.45270171e+03
56.675, 7.43992599e-01, 9.19583368e-05, 1.45269806e+03
56.685, 7.44006155e-01, 9.19609710e-05, 1.45269442e+03
56.695, 7.44019705e-01, 9.19636039e-05, 1.45269077e+03
56.705, 7.44033258e-01, 9.19662376e-05, 1.45268713e+03
56.715, 7.44046804e-01, 9.19688701e-05, 1.45268349e+03
56.725, 7.44060349e-01, 9.19715024e-05, 1.45267985e+03
56.735, 7.44073897e-01, 9.19741355e-05, 1.45267621e+03
56.745, 7.44087438e-01, 9.19767673e-05, 1.45267258e+03
56.755, 7.44100983e-01, 9.19793999e-05, 1.45266895e+03
56.765, 7.44114520e-01, 9.19820313e-05, 1.45266532e+03
56.775, 7.44128062e-01, 9.19846635e-05, 1.45266168e+03
56.785, 7.44141596e-01, 9.19872944e-05, 1.45265806e+03
56.795, 7.44155129e-01, 9.19899251e-05, 1.45265443e+03
56.805, 7.44168665e-01, 9.19925566e-05, 1.45265081e+03
56.815, 7.44182195e-01, 9.19951869e-05, 1.45264718e+03
56.825, 7.44195728e-01, 9.19978179e-05, 1.45264356e+03
56.835, 7.44209254e-01, 9.20004478e-05, 1.45263994e+03
56.845, 7.44222784e-01, 9.20030784e-05, 1.45263633e+03
56.855, 7.44236307e-01, 9.20057077e-05, 1.45263271e+03
56.865, 7.44249833e-01, 9.20083379e-05, 1.45262910e+03
56.875, 7.44263353e-01, 9.20109668e-05, 1.45262548e+03
56.885, 7.44276871e-01, 9.20135955e-05, 1.45262187e+03
56.895, 7.44290392e-01, 9.20162250e-05, 1.45261826e+03
56.905, 7.44303906e-01, 9.20188532e-05, 1.45261466e+03
56.915, 7.44317425e-01, 9.20214823e-05, 1.45261105e+03
56.925, 7.44330936e-01, 9.20241101e-05, 1.45260745e+03
56.935, 7.44344451e-01, 9.20267387e-05, 1.45260385e+03
56.945, 7.44357958e-01, 9.20293660e-05, 1.45260025e+03
56.955, 7.44371470e-01, 9.20319942e-05, 1.45259665e+03
56.965, 7.44384975e-01, 9.20346211e-05, 1.45259305e+03
56.975, 7.44398478e-01, 9.20372478e-05, 1.45258946e+03
56.985, 7.44411984e-01, 9.20398753e-05, 1.45258586e+03
56.995, 7.44425484e-01, 9.20425015e-05, 1.45258227e+03
57.005, 7.44438987e-01, 9.20451286e-05, 1.45257868e+03
57.015, 7.44452483e-01, 9.20477544e-05, 1.45257509e+03
57.025, 7.44465983e-01, 9.20503810e-05, 1.45257151e+03
57.035, 7.44479476e-01, 9.20530063e-05, 1.45256792e+03
57.045, 7.44492967e-01, 9.20556315e-05, 1.45256434e+03
57.055, 7.44506462e-01, 9.20582574e-05, 1.45256076e+03
57.065, 7.44519950e-01, 9.20608821e-05, 1.45255718e+03
57.075, 7.44533442e-01, 9.20635076e-05, 1.45255360e+03
57.085, 7.44546927e-01, 9.20661318e-05, 1.45255003e+03
57.095, 7.44560415e-01, 9.20687568e-05, 1.45254645e+03
57.105, 7.44573896e-01, 9.20713806e-05, 1.45254288e+03
57.115, 7.44587381e-01, 9.20740052e-05, 1.45253931e+03
57.125, 7.44600860e-01, 9.20766286e-05, 1.45253574e+03
57.135, 7.44614336e-01, 9.20792517e-05, 1.45253217e+03
57.145, 7.44627816e-01, 9.20818757e-05, 1.45252861e+03
57.155, 7.44641289e-01, 9.20844984e-05, 1.45252504e+03
57.165, 7.44654766e-01, 9.20871218e-05, 1.45252148e+03
57.175, 7.44668236e-01, 9.20897441e-05, 1.45251792e+03
57.185, 7.44681709e-01, 9.20923671e-05, 1.45251436e+03
57.195, 7.44695176e-01, 9.20949890e-05, 1.45251080e+03
57.205, 7.44708646e-01, 9.20976115e-05, 1.45250725e+03
57.215, 7.44722110e-01, 9.21002329e-05, 1.45250370e+03
57.225, 7.44735571e-01, 9.21028541e-05, 1.45250014e+03
57.235, 7.44749037e-01, 9.21054760e-05, 1.45249659e+03
57.245, 7.44762495e-01, 9.21080967e-05, 1.45249305e+03
57.255, 7.44775957e-01, 9.21107182e-05, 1.45248950e+03
57.265, 7.44789412e-01, 9.21133385e-05, 1.45248595e+03
57.275, 7.44802871e-01, 9.21159595e-05, 1.45248241e+03
57.285, 7.44816322e-01, 9.21185793e-05, 1.45247887e+03
57.295, 7.44829773e-01, 9.21211989e-05, 1.45247533e+03
57.305, 7.44843226e-01, 9.21238193e-05, 1.45247179e+03
57.315, 7.44856673e-01, 9.21264385e-05, 1.45246826e+03
57.325, 7.44870124e-01, 9.21290584e-05, 1.45246472e+03
57.335, 7.44883567e-01, 9.21316772e-05, 1.45246119e+03
57.345, 7.44897015e-01, 9.21342967e-05, 1.45245766e+03
57.355, 7.44910455e-01, 9.21369150e-05, 1.45245413e+03
57.365, 7.44923899e-01, 9.21395340e-05, 1.45245060e+03
57.375, 7.44937336e-01, 9.21421519e-05, 1.45244707e+03
57.385, 7.44950771e-01, 9.21447695e-05, 1.45244355e+03
57.395, 7.44964210e-01, 9.21473879e-05, 1.45244003e+03
57.405, 7.44977643e-01, 9.21500051e-05, 1.45243651e+03
57.415, 7.44991078e-01, 9.21526230e-05, 1.45243299e+03
57.425, 7.45004507e-01, 9.21552398e-05, 1.45242947e+03
57.435, 7.45017940e-01, 9.21578573e-05, 1.45242595e+03
57.445, 7.45031365e-01, 9.21604736e-05, 1.45242244e+03
57.455, 7.45044794e-01, 9.21630907e-05, 1.45241893e+03
57.465, 7.45058217e-01, 9.21657066e-05, 1.45241542e+03
57.475, 7.45071638e-01, 9.21683222e-05, 1.45241191e+03
57.485, 7.45085062e-01, 9.21709386e-05, 1.45240840e+03
57.495, 7.45098479e-01, 9.21735538e-05, 1.45240489e+03
57.505, 7.45111900e-01, 9.21761698e-05, 1.45240139e+03
57.515, 7.45125315e-01, 9.21787846e-05, 1.45239789e+03
57.525, 7.45138732e-01, 9.21814001e-05, 1.45239439e+03
57.535, 7.45152143e-01, 9.21840145e-05, 1.45239089e+03
57.545, 7.45165553e-01, 9.21866286e-05, 1.45238739e+03
57.555, 7.45178965e-01, 9.21892435e-05, 1.45238390e+03
57.565, 7.45192372e-01, 9.21918572e-05, 1.45238040e+03
57.575, 7.45205781e-01, 9.21944716e-05, 1.45237691e+03
57.585, 7.45219184e-01, 9.21970848e-05, 1.45237342e+03
57.595, 7.45232590e-01, 9.21996989e-05, 1.45236993e+03
57.605, 7.45245990e-01, 9.22023117e-05, 1.45236645e+03
57.615, 7.45259393e-01, 9.22049252e-05, 1.45236296e+03
57.625, 7.45272789e-01, 9.22075376e-05, 1.45235948e+03
57.635, 7.45286184e-01, 9.22101497e-05, 1.45235600e+03
57.645, 7.45299582e-01, 9.22127627e-05, 1.45235252e+03
57.655, 7.45312974e-01, 9.22153744e-05, 1.45234904e+03
57.665, 7.45326369e-01, 9.22179869e-05, 1.45234556e+03
57.675, 7.45339757e-01, 9.22205981e-05, 1.45234209e+03
57.685, 7.45353148e-01, 9.22232102e-05, 1.45233861e+03
57.695, 7.45366533e-01, 9.22258210e-05, 1.45233514e+03
57.705, 7.45379922e-01, 9.22284326e-05, 1.45233167e+03
57.715, 7.45393304e-01, 9.22310430e-05, 1.45232820e+03
57.725, 7.45406684e-01, 9.22336532e-05, 1.45232474e+03
57.735, 7.45420067e-01, 9.22362642e-05, 1.45232127e+03
57.745, 7.45433444e-01, 9.22388739e-05, 1.45231781e+03
57.755, 7.45446825e-01, 9.22414844e-05, 1.45231435e+03
57.765, 7.45460198e-01, 9.22440937e-05, 1.45231089e+03
57.775, 7.45473575e-01, 9.22467038e-05, 1.45230743e+03
57.785, 7.45486946e-01, 9.22493127e-05, 1.45230397e+03
57.795, 7.45500314e-01, 9.22519214e-05, 1.45230052e+03
57.805, 7.45513687e-01, 9.22545308e-05, 1.45229707e+03
57.815, 7.45527052e-01, 9.22571390e-05, 1.45229362e+03
57.825, 7.45540421e-01, 9.22597480e-05, 1.45229017e+03
57.835, 7.45553784e-01, 9.22623558e-05, 1.45228672e+03
57.845, 7.45567149e-01, 9.22649644e-05, 1.45228327e+03
57.855, 7.45580508e-01, 9.22675717e-05, 1.45227983e+03
57.865, 7.45593871e-01, 9.22701799e-05, 1.45227638e+03
57.875, 7.45607227e-01, 9.22727868e-05, 1.45227294e+03
57.885, 7.45620581e-01, 9.22753935e-05, 1.45226951e+03
57.895, 7.45633939e-01, 9.22780010e-05, 1.45226607e+03
57.905, 7.45647290e-01, 9.22806072e-05, 1.45226263e+03
57.915, 7.45660644e-01, 9.22832143e-05, 1.45225920e+03
57.925, 7.45673992e-01, 9.22858201e-05, 1.45225576e+03
57.935, 7.45687343e-01, 9.22884267e-05, 1.45225233e+03
57.945, 7.45700688e-01, 9.22910321e-05, 1.45224890e+03
57.955, 7.45714036e-01, 9.22936383e-05, 1.45224548e+03
57.965, 7.45727377e-01, 9.22962433e-05, 1.45224205e+03
57.975, 7.45740717e-01, 9.22988480e-05, 1.45223863e+03
57.985, 7.45754060e-01, 9.23014535e-05, 1.45223520e+03
57.995, 7.45767397e-01, 9.23040579e-05, 1.45223178e+03
58.005, 7.45780737e-01, 9.23066630e-05, 1.45222836e+03
58.015, 7.45794070e-01, 9.23092669e-05, 1.45222495e+03
58.025, 7.45807407e-01, 9.23118715e-05, 1.45222153e+03
58.035, 7.45820737e-01, 9.23144750e-05, 1.45221812e+03
58.045, 7.45834066e-01, 9.23170782e-05, 1.45221470e+03
58.055, 7.45847398e-01, 9.23196822e-05, 1.45221129e+03
58.065, 7.45860723e-01, 9.23222850e-05, 1.45220788e+03
58.075, 7.45874052e-01, 9.23248886e-05, 1.45220448e+03
58.085, 7.45887374e-01, 9.23274910e-05, 1.45220107e+03
58.095, 7.45900699e-01, 9.23300942e-05, 1.45219767e+03
58.105, 7.45914018e-01, 9.23326961e-05, 1.45219426e+03
58.115, 7.45927340e-01, 9.23352988e-05, 1.45219086e+03
58.125, 7.45940656e-01, 9.23379003e-05, 1.45218747e+03
58.135, 7.45953970e-01, 9.23405016e-05, 1.45218407e+03
58.145, 7.45967288e-01, 9.23431037e-05, 1.45218067e+03
58.155, 7.45980599e-01, 9.23457046e-05, 1.45217728e+03
58.165, 7.45993913e-01, 9.23483062e-05, 1.45217389e+03
58.175, 7.46007221e-01, 9.23509067e-05, 1.45217050e+03
58.185, 7.46020532e-01, 9.23535079e-05, 1.45216711e+03
58.195, 7.46033836e-01, 9.23561079e-05, 1.45216372e+03
58.205, 7.46047144e-01, 9.23587087e-05, 1.45216033e+03
58.215, 7.46060445e-01, 9.23613083e-05, 1.45215695e+03
58.225, 7.46073745e-01, 9.23639076e-05, 1.45215357e+03
58.235, 7.46087048e-01, 9.23665078e-05, 1.45215019e+03
58.245, 7.46100345e-01, 9.23691067e-05, 1.45214681e+03
58.255, 7.46113645e-01, 9.23717064e-05, 1.45214343e+03
58.265, 7.46126938e-01, 9.23743049e-05, 1.45214005e+03
58.275, 7.46140235e-01, 9.23769042e-05, 1.45213668e+03
58.285, 7.46153525e-01, 9.23795023e-05, 1.45213331e+03
58.295, 7.46166813e-01, 9.23821001e-05, 1.45212994e+03
58.305, 7.46180105e-01, 9.23846988e-05, 1.45212657e+03
58.315, 7.46193391e-01, 9.23872962e-05, 1.45212320e+03
58.325, 7.46206679e-01, 9.23898944e-05, 1.45211984e+03
58.335, 7.46219961e-01, 9.23924914e-05, 1.45211647e+03
58.345, 7.46233247e-01, 9.23950892e-05, 1.45211311e+03
58.355, 7.46246526e-01, 9.23976858e-05, 1.45210975e+03
58.365, 7.46259808e-01, 9.24002831e-05, 1.45210639e+03
58.375, 7.46273084e-01, 9.24028793e-05, 1.45210303e+03
58.385, 7.46286358e-01, 9.24054752e-05, 1.45209968e+03
58.395, 7.46299636e-01, 9.24080719e-05, 1.45209632e+03
58.405, 7.46312907e-01, 9.24106674e-05, 1.45209297e+03
58.415, 7.46326181e-01, 9.24132637e-05, 1.45208962e+03
58.425, 7.46339449e-01, 9.24158588e-05, 1.45208627e+03
58.435, 7.46352720e-01, 9.24184546e-05, 1.45208292e+03
58.445, 7.46365985e-01, 9.24210493e-05, 1.45207958e+03
58.455, 7.46379253e-01, 9.24236447e-05, 1.45207623e+03
58.465, 7.46392515e-01, 9.24262389e-05, 1.45207289e+03
58.475, 7.46405775e-01, 9.24288329e-05, 1.45206955e+03
58.485, 7.46419038e-01, 9.24314277e-05, 1.45206621e+03
58.495, 7.46432295e-01, 9.24340213e-05, 1.45206287e+03
58.505, 7.46445555e-01, 9.24366157e-05, 1.45205954e+03
58.515, 7.46458808e-01, 9.24392088e-05, 1.45205620e+03
58.525, 7.46472065e-01, 9.24418028e-05, 1.45205287e+03
58.535, 7.46485316e-01, 9.24443955e-05, 1.45204954e+03
58.545, 7.46498565e-01, 9.24469880e-05, 1.45204621e+03
58.555, 7.46511817e-01, 9.24495813e-05, 1.45204288e+03
58.565, 7.46525062e-01, 9.24521734e-05, 1.45203956e+03
58.575, 7.46538311e-01, 9.24547663e-05, 1.45203623e+03
58.585, 7.46551554e-01, 9.24573579e-05, 1.45203291e+03
58.595, 7.46564800e-01, 9.24599504e-05, 1.45202959e+03
58.605, 7.46578039e-01, 9.24625416e-05, 1.45202627e+03
58.615, 7.46591282e-01, 9.24651336e-05, 1.45202295e+03
58.625, 7.46604518e-01, 9.24677244e-05, 1.45201964e+03
58.635, 7.46617753e-01, 9.24703151e-05, 1.45201632e+03
58.645, 7.46630991e-01, 9.24729064e-05, 1.45201301e+03
58.655, 7.46644222e-01, 9.24754966e-05, 1.45200970e+03
58.665, 7.46657457e-01, 9.24780876e-05, 1.45200639e+03
58.675, 7.46670685e-01, 9.24806773e-05, 1.45200308e+03
58.685, 7.46683917e-01, 9.24832679e-05, 1.45199978e+03
58.695, 7.46697142e-01, 9.24858572e-05, 1.45199647e+03
58.705, 7.46710371e-01, 9.24884473e-05, 1.45199317e+03
58.715, 7.46723592e-01, 9.24910362e-05, 1.45198987e+03
58.725, 7.46736813e-01, 9.24936249e-05, 1.45198657e+03
58.735, 7.46750037e-01, 9.24962144e-05, 1.45198327e+03
58.745, 7.46763254e-01, 9.24988026e-05, 1.45197998e+03
58.755, 7.46776475e-01, 9.25013917e-05, 1.45197668e+03
58.765, 7.46789689e-01, 9.25039795e-05, 1.45197339e+03
58.775, 7.46802906e-01, 9.25065682e-05, 1.45197010e+03
58.785, 7.46816117e-01, 9.25091556e-05, 1.45196681e+03
58.795, 7.46829326e-01, 9.25117428e-05, 1.45196352e+03
58.805, 7.46842539e-01, 9.25143308e-05, 1.45196023e+03
58.815, 7.46855746e-01, 9.25169176e-05, 1.45195695e+03
58.825, 7.46868955e-01, 9.25195052e-05, 1.45195367e+03
58.835, 7.46882158e-01, 9.25220915e-05, 1.45195038e+03
58.845, 7.46895365e-01, 9.25246787e-05, 1.45194710e+03
58.855, 7.46908565e-01, 9.25272646e-05, 1.45194383e+03
58.865, 7.46921768e-01, 9.25298513e-05, 1.45194055e+03
58.875, 7.46934965e-01, 9.25324369e-05, 1.45193727e+03
58.885, 7.46948160e-01, 9.25350222e-05, 1.45193400e+03
58.895, 7.46961359e-01, 9.25376083e-05, 1.45193073e+03
58.905, 7.46974551e-01, 9.25401931e-05, 1.45192746e+03
58.915, 7.46987747e-01, 9.25427788e-05, 1.45192419e+03
58.925, 7.47000935e-01, 9.25453633e-05, 1.45192093e+03
58.935, 7.47014128e-01, 9.25479485e-05, 1.45191766e+03
58.945, 7.47027314e-01, 9.25505326e-05, 1.45191440e+03
58.955, 7.47040503e-01, 9.25531174e-05, 1.45191113e+03
58.965, 7.47053686e-01, 9.25557010e-05, 1.45190788e+03
58.975, 7.47066867e-01, 9.25582844e-05, 1.45190462e+03
58.985, 7.47080051e-01, 9.25608686e-05, 1.45190136e+03
58.995, 7.47093229e-01, 9.25634516e-05, 1.45189810e+03
59.005, 7.47106411e-01, 9.25660354e-05, 1.45189485e+03
59.015, 7.47119586e-01, 9.25686180e-05, 1.45189160e+03
59.025, 7.47132764e-01, 9.25712013e-05, 1.45188835e+03
59.035, 7.47145936e-01, 9.25737835e-05, 1.45188510e+03
59.045, 7.47159106e-01, 9.25763654e-05, 1.45188185e+03
59.055, 7.47172280e-01, 9.25789482e-05, 1.45187861e+03
59.065, 7.47185447e-01, 9.25815297e-05, 1.45187536e+03
59.075, 7.47198617e-01, 9.25841120e-05, 1.45187212e+03
59.085, 7.47211781e-01, 9.25866931e-05, 1.45186888e+03
59.095, 7.47224949e-01, 9.25892750e-05, 1.45186564e+03
59.105, 7.47238110e-01, 9.25918557e-05, 1.45186241e+03
59.115, 7.47251274e-01, 9.25944371e-05, 1.45185917e+03
59.125, 7.47264432e-01, 9.25970174e-05, 1.45185594e+03
59.135, 7.47277588e-01, 9.25995974e-05, 1.45185270e+03
59.145, 7.47290748e-01, 9.26021783e-05, 1.45184947e+03
59.155, 7.47303901e-01, 9.26047579e-05, 1.45184624e+03
59.165, 7.47317057e-01, 9.26073383e-05, 1.45184302e+03
59.175, 7.47330207e-01, 9.26099175e-05, 1.45183979e+03
59.185, 7.47343361e-01, 9.26124975e-05, 1.45183656e+03
59.195, 7.47356507e-01, 9.26150763e-05, 1.45183334e+03
59.205, 7.47369658e-01, 9.26176559e-05, 1.45183012e+03
59.215, 7.47382801e-01, 9.26202343e-05, 1.45182690e+03
59.225, 7.47395944e-01, 9.26228125e-05, 1.45182368e+03
59.235, 7.47409089e-01, 9.26253914e-05, 1.45182047e+03
59.245, 7.47422228e-01, 9.26279692e-05, 1.45181725e+03
59.255, 7.47435371e-01, 9.26305477e-05, 1.45181404e+03
59.265, 7.47448507e-01, 9.26331251e-05, 1.45181083e+03
59.275, 7.47461646e-01, 9.26357032e-05, 1.45180762e+03
59.285, 7.47474779e-01, 9.26382801e-05, 1.45180441e+03
59.295, 7.47487910e-01, 9.26408568e-05, 1.45180121e+03
59.305, 7.47501045e-01, 9.26434343e-05, 1.45179800e+03
59.315, 7.47514173e-01, 9.26460106e-05, 1.45179480e+03
59.325, 7.47527305e-01, 9.26485877e-05, 1.45179160e+03
59.335, 7.47540430e-01, 9.26511635e-05, 1.45178840e+03
59.345, 7.47553559e-01, 9.26537402e-05, 1.45178520e+03
59.355, 7.47566681e-01, 9.26563157e-05, 1.45178200e+03
59.365, 7.47579806e-01, 9.26588919e-05, 1.45177880e+03
59.375, 7.47592925e-01, 9.26614669e-05, 1.45177561e+03
59.385, 7.47606043e-01, 9.26640418e-05, 1.45177242e+03
59.395, 7.47619164e-01, 9.26666174e-05, 1.45176923e+03
59.405, 7.47632278e-01, 9.26691918e-05, 1.45176604e+03
59.415, 7.47645396e-01, 9.26717670e-05, 1.45176285e+03
59.425, 7.47658507e-01, 9.26743410e-05, 1.45175967e+03
59.435, 7.47671621e-01, 9.26769158e-05, 1.45175648e+03
59.445, 7.47684730e-01, 9.26794894e-05, 1.45175330e+03
59.455, 7.47697841e-01, 9.26820638e-05, 1.45175012e+03
59.465, 7.47710946e-01, 9.26846369e-05, 1.45174694e+03
59.475, 7.47724050e-01, 9.26872099e-05, 1.45174377e+03
59.485, 7.47737157e-01, 9.26897836e-05, 1.45174059e+03
59.495, 7.47750257e-01, 9.26923562e-05, 1.45173742e+03
59.505, 7.47763361e-01, 9.26949295e-05, 1.45173424e+03
59.515, 7.47776458e-01, 9.26975017e-05, 1.45173107e+03
59.525, 7.47789559e-01, 9.27000746e-05, 1.45172790e+03
59.535, 7.47802653e-01, 9.27026463e-05, 1.45172473e+03
59.545, 7.47815746e-01, 9.27052178e-05, 1.45172157e+03
59.555, 7.47828842e-01, 9.27077901e-05, 1.45171840e+03
59.565, 7.47841932e-01, 9.27103612e-05, 1.45171524e+03
59.575, 7.47855025e-01, 9.27129331e-05, 1.45171208e+03
59.585, 7.47868112e-01, 9.27155038e-05, 1.45170892e+03
59.595, 7.47881202e-01, 9.27180752e-05, 1.45170576e+03
59.605, 7.47894285e-01, 9.27206455e-05, 1.45170260e+03
59.615, 7.47907372e-01, 9.27232166e-05, 1.45169945e+03
59.625, 7.47920452e-01, 9.27257864e-05, 1.45169630e+03
59.635, 7.47933531e-01, 9.27283561e-05, 1.45169314e+03
59.645, 7.47946614e-01, 9.27309265e-05, 1.45168999e+03
59.655, 7.47959689e-01, 9.27334957e-05, 1.45168685e+03
59.665, 7.47972769e-01, 9.27360658e-05, 1.45168370e+03
59.675, 7.47985841e-01, 9.27386346e-05, 1.45168055e+03
59.685, 7.47998918e-01, 9.27412042e-05, 1.45167741e+03
59.695, 7.48011987e-01, 9.27437726e-05, 1.45167427e+03
59.705, 7.48025060e-01, 9.27463418e-05, 1.45167113e+03
59.715, 7.48038127e-01, 9.27489098e-05, 1.45166799e+03
59.725, 7.48051192e-01, 9.27514776e-05, 1.45166485e+03
59.735, 7.48064261e-01, 9.27540462e-05, 1.45166171e+03
59.745, 7.48077323e-01, 9.27566136e-05, 1.45165858e+03
59.755, 7.48090388e-01, 9.27591817e-05, 1.45165545e+03
59.765, 7.48103447e-01, 9.27617487e-05, 1.45165232e+03
59.775, 7.48116510e-01, 9.27643164e-05, 1.45164919e+03
59.785, 7.48129565e-01, 9.27668830e-05, 1.45164606e+03
59.795, 7.48142620e-01, 9.27694493e-05, 1.45164293e+03
59.805, 7.48155678e-01, 9.27720165e-05, 1.45163981e+03
59.815, 7.48168729e-01, 9.27745824e-05, 1.45163669e+03
59.825, 7.48181784e-01, 9.27771491e-05, 1.45163356e+03
59.835, 7.48194832e-01, 9.27797147e-05, 1.45163045e+03
59.845, 7.48207884e-01, 9.27822810e-05, 1.45162733e+03
59.855, 7.48220929e-01, 9.27848461e-05, 1.45162421e+03
59.865, 7.48233978e-01, 9.27874120e-05, 1.45162109e+03
