pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
81.950, 1.03041991e+00, 8.56134301e-04, 1.85840123e+02
82.050, 1.03045808e+00, 8.56148844e-04, 1.85927115e+02
82.150, 1.03049623e+00, 8.56163412e-04, 1.86014095e+02
82.250, 1.03053438e+00, 8.56178008e-04, 1.86101070e+02
82.350, 1.03057252e+00, 8.56192631e-04, 1.86188039e+02
82.450, 1.03061065e+00, 8.56207281e-04, 1.86275003e+02
82.550, 1.03064878e+00, 8.56221960e-04, 1.86361969e+02
82.650, 1.03068690e+00, 8.56236664e-04, 1.86448922e+02
82.750, 1.03072501e+00, 8.56251395e-04, 1.86535871e+02
82.850, 1.03076312e+00, 8.56266154e-04, 1.86622814e+02
82.950, 1.03080121e+00, 8.56280939e-04, 1.86709752e+02
83.050, 1.03083931e+00, 8.56295753e-04, 1.86796691e+02
83.150, 1.03087739e+00, 8.56310593e-04, 1.86883618e+02
83.250, 1.03091547e+00, 8.56325459e-04, 1.86970540e+02
83.350, 1.03095353e+00, 8.56340353e-04, 1.87057457e+02
83.450, 1.03099159e+00, 8.56355274e-04, 1.87144368e+02
83.550, 1.03102965e+00, 8.56370223e-04, 1.87231281e+02
83.650, 1.03106770e+00, 8.56385198e-04, 1.87318182e+02
83.750, 1.03110574e+00, 8.56400200e-04, 1.87405078e+02
83.850, 1.03114377e+00, 8.56415229e-04, 1.87491969e+02
83.950, 1.03118179e+00, 8.56430285e-04, 1.87578854e+02
84.050, 1.03121981e+00, 8.56445370e-04, 1.87665740e+02
84.150, 1.03125783e+00, 8.56460480e-04, 1.87752615e+02
84.250, 1.03129583e+00, 8.56475617e-04, 1.87839485e+02
84.350, 1.03133382e+00, 8.56490781e-04, 1.87926349e+02
84.450, 1.03137181e+00, 8.56505972e-04, 1.88013208e+02
84.550, 1.03140980e+00, 8.56521192e-04, 1.88100069e+02
84.650, 1.03144777e+00, 8.56536437e-04, 1.88186917e+02
84.750, 1.03148574e+00, 8.56551709e-04, 1.88273760e+02
84.850, 1.03152370e+00, 8.56567008e-04, 1.88360599e+02
84.950, 1.03156165e+00, 8.56582335e-04, 1.88447432e+02
85.050, 1.03159960e+00, 8.56597689e-04, 1.88534266e+02
85.150, 1.03163754e+00, 8.56613069e-04, 1.88621088e+02
85.250, 1.03167547e+00, 8.56628476e-04, 1.88707906e+02
85.350, 1.03171340e+00, 8.56643910e-04, 1.88794718e+02
85.450, 1.03175131e+00, 8.56659371e-04, 1.88881524e+02
85.550, 1.03178923e+00, 8.56674860e-04, 1.88968333e+02
85.650, 1.03182713e+00, 8.56690375e-04, 1.89055129e+02
85.750, 1.03186503e+00, 8.56705917e-04, 1.89141920e+02
85.850, 1.03190292e+00, 8.56721486e-04, 1.89228706e+02
85.950, 1.03194080e+00, 8.56737081e-04, 1.89315487e+02
86.050, 1.03197867e+00, 8.56752705e-04, 1.89402269e+02
86.150, 1.03201654e+00, 8.56768355e-04, 1.89489039e+02
86.250, 1.03205440e+00, 8.56784031e-04, 1.89575805e+02
86.350, 1.03209225e+00, 8.56799734e-04, 1.89662565e+02
86.450, 1.03213010e+00, 8.56815464e-04, 1.89749319e+02
86.550, 1.03216794e+00, 8.56831223e-04, 1.89836076e+02
86.650, 1.03220577e+00, 8.56847007e-04, 1.89922820e+02
86.750, 1.03224360e+00, 8.56862818e-04, 1.90009559e+02
86.850, 1.03228142e+00, 8.56878656e-04, 1.90096293e+02
86.950, 1.03231923e+00, 8.56894520e-04, 1.90183022e+02
87.050, 1.03235703e+00, 8.56910413e-04, 1.90269752e+02
87.150, 1.03239483e+00, 8.56926331e-04, 1.90356471e+02
87.250, 1.03243262e+00, 8.56942277e-04, 1.90443184e+02
87.350, 1.03247040e+00, 8.56958249e-04, 1.90529892e+02
87.450, 1.03250817e+00, 8.56974248e-04, 1.90616595e+02
87.550, 1.03254594e+00, 8.56990275e-04, 1.90703299e+02
87.650, 1.03258370e+00, 8.57006327e-04, 1.90789992e+02
87.750, 1.03262146e+00, 8.57022407e-04, 1.90876679e+02
87.850, 1.03265920e+00, 8.57038513e-04, 1.90963362e+02
87.950, 1.03269694e+00, 8.57054646e-04, 1.91050039e+02
88.050, 1.03273468e+00, 8.57070807e-04, 1.91136717e+02
88.150, 1.03277240e+00, 8.57086994e-04, 1.91223384e+02
88.250, 1.03281012e+00, 8.57103208e-04, 1.91310046e+02
88.350, 1.03284783e+00, 8.57119448e-04, 1.91396702e+02
88.450, 1.03288553e+00, 8.57135715e-04, 1.91483353e+02
88.550, 1.03292323e+00, 8.57152010e-04, 1.91570006e+02
88.650, 1.03296092e+00, 8.57168331e-04, 1.91656647e+02
88.750, 1.03299861e+00, 8.57184679e-04, 1.91743283e+02
88.850, 1.03303628e+00, 8.57201053e-04, 1.91829914e+02
88.950, 1.03307395e+00, 8.57217454e-04, 1.91916539e+02
89.050, 1.03311161e+00, 8.57233883e-04, 1.92003166e+02
89.150, 1.03314927e+00, 8.57250338e-04, 1.92089781e+02
89.250, 1.03318691e+00, 8.57266819e-04, 1.92176392e+02
89.350, 1.03322455e+00, 8.57283327e-04, 1.92262997e+02
89.450, 1.03326219e+00, 8.57299862e-04, 1.92349596e+02
89.550, 1.03329982e+00, 8.57316425e-04, 1.92436198e+02
89.650, 1.03333743e+00, 8.57333013e-04, 1.92522787e+02
89.750, 1.03337505e+00, 8.57349628e-04, 1.92609372e+02
89.850, 1.03341265e+00, 8.57366270e-04, 1.92695951e+02
89.950, 1.03345025e+00, 8.57382938e-04, 1.92782525e+02
90.050, 1.03348784e+00, 8.57399635e-04, 1.92869101e+02
90.150, 1.03352543e+00, 8.57416357e-04, 1.92955665e+02
90.250, 1.03356300e+00, 8.57433105e-04, 1.93042224e+02
90.350, 1.03360057e+00, 8.57449881e-04, 1.93128777e+02
90.450, 1.03363813e+00, 8.57466683e-04, 1.93215326e+02
90.550, 1.03367569e+00, 8.57483513e-04, 1.93301876e+02
90.650, 1.03371324e+00, 8.57500368e-04, 1.93388415e+02
90.750, 1.03375078e+00, 8.57517250e-04, 1.93474948e+02
90.850, 1.03378832e+00, 8.57534159e-04, 1.93561476e+02
90.950, 1.03382584e+00, 8.57551094e-04, 1.93647999e+02
91.050, 1.03386337e+00, 8.57568057e-04, 1.93734524e+02
91.150, 1.03390088e+00, 8.57585046e-04, 1.93821036e+02
91.250, 1.03393839e+00, 8.57602061e-04, 1.93907544e+02
91.350, 1.03397589e+00, 8.57619103e-04, 1.93994047e+02
91.450, 1.03401338e+00, 8.57636172e-04, 1.94080544e+02
91.550, 1.03405087e+00, 8.57653268e-04, 1.94167044e+02
91.650, 1.03408834e+00, 8.57670390e-04, 1.94253531e+02
91.750, 1.03412581e+00, 8.57687539e-04, 1.94340013e+02
91.850, 1.03416328e+00, 8.57704714e-04, 1.94426490e+02
91.950, 1.03420074e+00, 8.57721915e-04, 1.94512963e+02
92.050, 1.03423819e+00, 8.57739145e-04, 1.94599436e+02
92.150, 1.03427563e+00, 8.57756400e-04, 1.94685898e+02
92.250, 1.03431307e+00, 8.57773681e-04, 1.94772355e+02
92.350, 1.03435050e+00, 8.57790989e-04, 1.94858807e+02
92.450, 1.03438792e+00, 8.57808324e-04, 1.94945254e+02
92.550, 1.03442534e+00, 8.57825687e-04, 1.95031702e+02
92.650, 1.03446275e+00, 8.57843075e-04, 1.95118138e+02
92.750, 1.03450015e+00, 8.57860489e-04, 1.95204570e+02
92.850, 1.03453754e+00, 8.57877930e-04, 1.95290996e+02
92.950, 1.03457493e+00, 8.57895397e-04, 1.95377418e+02
93.050, 1.03461231e+00, 8.57912893e-04, 1.95463841e+02
93.150, 1.03464969e+00, 8.57930414e-04, 1.95550252e+02
93.250, 1.03468705e+00, 8.57947961e-04, 1.95636658e+02
93.350, 1.03472441e+00, 8.57965534e-04, 1.95723059e+02
93.450, 1.03476176e+00, 8.57983135e-04, 1.95809455e+02
93.550, 1.03479911e+00, 8.58000763e-04, 1.95895853e+02
93.650, 1.03483645e+00, 8.58018416e-04, 1.95982239e+02
93.750, 1.03487378e+00, 8.58036096e-04, 1.96068620e+02
93.850, 1.03491111e+00, 8.58053802e-04, 1.96154996e+02
93.950, 1.03494843e+00, 8.58071535e-04, 1.96241366e+02
94.050, 1.03498574e+00, 8.58089296e-04, 1.96327739e+02
94.150, 1.03502304e+00, 8.58107081e-04, 1.96414100e+02
94.250, 1.03506034e+00, 8.58124894e-04, 1.96500455e+02
94.350, 1.03509763e+00, 8.58142733e-04, 1.96586806e+02
94.450, 1.03513491e+00, 8.58160598e-04, 1.96673152e+02
94.550, 1.03517219e+00, 8.58178491e-04, 1.96759499e+02
94.650, 1.03520946e+00, 8.58196409e-04, 1.96845834e+02
94.750, 1.03524672e+00, 8.58214354e-04, 1.96932165e+02
94.850, 1.03528398e+00, 8.58232325e-04, 1.97018490e+02
94.950, 1.03532123e+00, 8.58250323e-04, 1.97104811e+02
95.050, 1.03535847e+00, 8.58268348e-04, 1.97191133e+02
95.150, 1.03539571e+00, 8.58286399e-04, 1.97277443e+02
95.250, 1.03543293e+00, 8.58304476e-04, 1.97363749e+02
95.350, 1.03547015e+00, 8.58322579e-04, 1.97450049e+02
95.450, 1.03550737e+00, 8.58340709e-04, 1.97536344e+02
95.550, 1.03554458e+00, 8.58358866e-04, 1.97622641e+02
95.650, 1.03558178e+00, 8.58377049e-04, 1.97708927e+02
95.750, 1.03561897e+00, 8.58395258e-04, 1.97795207e+02
95.850, 1.03565616e+00, 8.58413493e-04, 1.97881482e+02
95.950, 1.03569334e+00, 8.58431755e-04, 1.97967753e+02
96.050, 1.03573051e+00, 8.58450045e-04, 1.98054024e+02
96.150, 1.03576768e+00, 8.58468359e-04, 1.98140285e+02
96.250, 1.03580484e+00, 8.58486701e-04, 1.98226540e+02
96.350, 1.03584199e+00, 8.58505068e-04, 1.98312790e+02
96.450, 1.03587913e+00, 8.58523462e-04, 1.98399036e+02
96.550, 1.03591627e+00, 8.58541883e-04, 1.98485283e+02
96.650, 1.03595340e+00, 8.58560330e-04, 1.98571518e+02
96.750, 1.03599053e+00, 8.58578803e-04, 1.98657748e+02
96.850, 1.03602765e+00, 8.58597302e-04, 1.98743974e+02
96.950, 1.03606476e+00, 8.58615827e-04, 1.98830194e+02
97.050, 1.03610186e+00, 8.58634381e-04, 1.98916416e+02
97.150, 1.03613896e+00, 8.58652959e-04, 1.99002626e+02
97.250, 1.03617605e+00, 8.58671564e-04, 1.99088832e+02
97.350, 1.03621313e+00, 8.58690195e-04, 1.99175032e+02
97.450, 1.03625021e+00, 8.58708852e-04, 1.99261227e+02
97.550, 1.03628728e+00, 8.58727537e-04, 1.99347424e+02
97.650, 1.03632434e+00, 8.58746247e-04, 1.99433610e+02
97.750, 1.03636140e+00, 8.58764983e-04, 1.99519790e+02
97.850, 1.03639845e+00, 8.58783745e-04, 1.99605966e+02
97.950, 1.03643549e+00, 8.58802534e-04, 1.99692137e+02
98.050, 1.03647253e+00, 8.58821351e-04, 1.99778309e+02
98.150, 1.03650956e+00, 8.58840192e-04, 1.99864469e+02
98.250, 1.03654658e+00, 8.58859060e-04, 1.99950625e+02
98.350, 1.03658359e+00, 8.58877954e-04, 2.00036776e+02
98.450, 1.03662060e+00, 8.58896874e-04, 2.00122921e+02
98.550, 1.03665760e+00, 8.58915822e-04, 2.00209069e+02
98.650, 1.03669460e+00, 8.58934794e-04, 2.00295205e+02
98.750, 1.03673158e+00, 8.58953793e-04, 2.00381336e+02
98.850, 1.03676856e+00, 8.58972818e-04, 2.00467461e+02
98.950, 1.03680554e+00, 8.58991870e-04, 2.00553582e+02
99.050, 1.03684251e+00, 8.59010949e-04, 2.00639705e+02
99.150, 1.03687947e+00, 8.59030053e-04, 2.00725816e+02
99.250, 1.03691642e+00, 8.59049183e-04, 2.00811922e+02
99.350, 1.03695337e+00, 8.59068340e-04, 2.00898024e+02
99.450, 1.03699031e+00, 8.59087522e-04, 2.00984120e+02
99.550, 1.03702724e+00, 8.59106733e-04, 2.01070218e+02
99.650, 1.03706417e+00, 8.59125968e-04, 2.01156304e+02
99.750, 1.03710109e+00, 8.59145229e-04, 2.01242386e+02
99.850, 1.03713800e+00, 8.59164516e-04, 2.01328462e+02
99.950, 1.03717491e+00, 8.59183830e-04, 2.01414534e+02
